Time (min),clk,CLK,cry,CRY,cwo,CWO,CYC/CLK,pdp1,PDP1,PER,per,PER/TIM-p,TIM,tim,VRI,vri,
521.362, , ,7, , , , , , , , , , , , , ,
523.942, ,5, , , , ,10,31, , ,13, , , , ,19,
524.962, , ,6, , , , , , , , , , , , , ,
528.562, , ,5, , , , , , , , , , , , , ,
530.72, , , , , , , , , , , ,34, , , , ,
532.162, , ,4, , , , , , , , , , , , , ,
532.682, , , ,26, , , , , , , , , , , , ,
535.002, , , , , , , , , , , , , , ,57, ,
535.762, , ,3, , , , , , , , , , , , , ,
539.362, , ,2, , , , , , , , , , , , , ,
541.482, , , , , , ,9, , , , , , , , , ,
543.24, , ,1, , , , , ,79, , , , , , , ,
543.92, , , , , , , , , , ,12, , , , , ,
546.562, , ,0, , , , , , , , , , , , , ,
547.92, , , , , , , , , , , , , , , ,18,
549.56, , , ,25, , , , , , , ,35, , , , ,
555.12, , , , , , , ,30, , , , , , , , ,
556.8, , , , ,3,5, , , , , , , , , , ,
562.32,7, , , , , , , , , , , , , ,58, ,
567.522, , , ,24, , , , , , , , , , , , ,
571.36, , , , , , ,8, , , ,11,36,37,20, , ,
573.32, , , , , , , , , , , , , , , ,17,
587.042, , , ,23, , , , , , , , , , , , ,
590.72, , , , , , , ,29, , , , , , , , ,
599.76, , , , , , , , , , ,10, , , , , ,
602.32, , , , , , , , , , , , , , , ,16,
603.36, , , , , , , , , , , ,37, , , , ,
608.584, , , ,22, , , , , , , , , , , , ,
622.528,6,4, , , , ,7,28, , ,9, ,36,19, , ,
626.52, , , , , , , , , , , , , , , ,15,
631.442, , , ,21, , , , , , , , , , , , ,
634, , , , , ,4, , , , , , , , , , ,
655.622, , , , , , , , ,78, , , , , , , ,
656.008, , , , ,2, ,6,27, ,15,8, , , , ,14,
656.894, , , ,20, , , , , , , , , , , , ,
671.32, , , , , , , , , , , , ,35,18, , ,
672.32,5, , , , , , , , , , , , , , , ,
685.12, , , ,19, , , , , , , , , , ,57,13,
686.72, , , , , , , ,26,77, , , , , , , ,
689.52, , , , , , , , , , ,7, , , , , ,
701.702, , , , , ,3, , , , , , , , , , ,
716.242, , , ,18, , , , , , , , , , , , ,
723.12, , , , , , ,7, , , , , , , , , ,
723.72,4,3, , , , , , ,76, , , , , , , ,
727.022, , , , , , , , , , , ,36,34, , , ,
734, , , , , , ,6, , , , , , , ,56,12,
747.32, , , , , , , ,25, , , , , , , , ,
751.042, , , ,17, , , , , , , , , , , , ,
751.842, , , , , , , , ,75, , , , , , , ,
754.722, , , , , , ,5, , ,14,6, , ,17, , ,
765.32, , , , , , , , , , , ,35,33, , , ,
770.8, , , , , , , , , , , , , , ,55,11,
783.92,3, , , , , , , ,74, , , , , , , ,
784.52, , , , , , , ,24, , , , , , , , ,
790.042, , , ,16, , , , , , , , , , , , ,
805.72, ,2, , ,1,2,4, , , ,5,34,32,16,54,10,
808.92, , , , , , , , ,73, , , , , , , ,
828.32, , , , , , , ,23, , , , , , , , ,
829.32, , , , , , , , ,72, , , , , , , ,
834.12,2, , ,15, , , , , , , , , , , , ,
835.32, , , , , , , , , , , , , , ,53, ,
837.6, , , , , , , , , ,13, ,33, , , , ,
852.12, , , , , , , , ,71, , , ,31, , , ,
855.52, , , , , , , , , , , , , , , ,9,
859.72, , , , , , , , , , , , , , ,52, ,
860.92, , , , , , ,3,22, , ,4, , ,15, , ,
871.2, , , , , , , , ,70, , ,32, , , , ,
884.042, , , ,14, , , , , , , , ,30, , , ,
885.52, , , , , , , , , , , , , , ,51, ,
892.12, , , , , , , , ,69, , , , , , , ,
892.92, , , , , , , ,21, , , , , , , ,8,
900.52, , , , , , ,4, , , , , , , , , ,
901.72,1,1, , , , , , , , , , , , , , ,
906.8, , , , , , , , , , , ,31, , , , ,
907.32, , , , , , , , , , , , , , ,50, ,
909.82, , , , , , , , ,68, , , , , , , ,
913.16, , , , , , ,3, , , , , ,29,14, , ,
914.8, , , , , , , , , ,12, , , , , , ,
926.72, , , , , , , ,20,67, , , , , , , ,
930.32, , , , , , , , , , , , , , ,49, ,
932.2, , , , , , , , , , , ,30, , , , ,
938.52, , , , , , , , , , , , , , , ,7,
939.36, , , , ,0,1,2, , , , , , , , , ,
941.442, , , ,13, , , , , , , , , , , , ,
943.28, , , , , , , , ,66, , , , , , , ,
950.12, , , , , , , , , , , , ,28, ,48, ,
959, , , , , , , , , , , ,29, , , , ,
961.36, , , , , , , , ,65, , , , , , , ,
965.92, , , , , , , ,19, , , , , , , , ,
967.16, , , , , , , , , , , , , ,13, , ,
970.72, , , , , , , , , , , , , , ,47, ,
976.92, , , , , , , , ,64, , , ,27, , , ,
987.366,0,0, , , , , , , , , , , , , , ,
987.6, , , , , , , , , , , ,28, , , , ,
989.32, , , , , , , , , , , , , , ,46,6,
993.84, , , , , , , , ,63, , , , , , , ,
1001.9, , , , , , ,1,18, ,11,3, , , , , ,
1008.2, , , ,12, , , , , , , , , , , , ,
1008.56, , , , , , , , ,62, , , ,26,12,45, ,
1010, , , , , , , , , , , ,27, , , , ,
1024.4, , , , , , , , ,61, , , , , , , ,
1027.32, , , , , , , , , , , , , , ,44,5,
1031.3, , , , , , , ,17, , , , , , , , ,
1032.5, , , , , , ,0, , , ,2, , , , , ,
1037.16, , , , , , , , , , , ,26,25, , , ,
1038.28, , , , , , , , ,60, , , , , , , ,
1042.16, , , , , , , , , , , , , ,11, , ,
1044.966, , , , , , , , , , , , , , ,43, ,
1047.36, , , , , ,0, , , , , , , , , , ,
1053.22, , , , , , , , ,59, , , , , , , ,
1059.56, , , , , , , , , , , , ,24, , , ,
1062.68, , , , , , , , , , , ,25, , , , ,
1062.966, , , , , , , , , , , , , , ,42, ,
1064.7, , , , , , , ,16, , , , , , , , ,
1066.566, , , , , , , , ,58, , , , , , , ,
1068.92, , , , , , , , , , , , , , , ,4,
1069.406, , , , , , , , , ,10, , , , , , ,
1078.886, , ,1, , , , , , , , , , , ,41, ,
1080.52, , , , , , , , ,57, , , , , , , ,
1084.886, , ,2, , , , , , , , , , , , , ,
1086, , , , , , , , , , , ,24, , , , ,
1089.16, , , , , , , , , , , , ,23, , , ,
1090.026, , ,3, , , , , , , , , , , , , ,
1091.16, , , , , , , , , , , , , ,10, , ,
1094.026, , ,4, , , , , , , , , , , , , ,
1095.28, , , , , , , , , , , , , , ,40, ,
1095.74, , , , , , , , ,56, , , , , , , ,
1097.626, , ,5, , , , , , , , , , , , , ,
1100.1, , , , , , , ,15, , , , , , , , ,
1100.886, , ,6, , , , , , , , , , , , , ,
1103.886, , ,7, , , , , , , , , , , , , ,
1106.646, , ,8, , , , , , , , , , , , , ,
1109.206, , ,9, , , , , ,55, , , , , , , ,
1111.606, , ,10, , , , , , , , ,23, , , , ,
1112.16, , , , , , , , , , , , ,22, , , ,
1112.58, , , , , , , , , , , , , , ,39, ,
1113.846, , ,11, , , , , , , , , , , , , ,
1116.326, , ,12,13, , , , , , , , , , , , ,
1118.206, , ,13, , , , , , , , , , , , , ,
1120.206, , ,14, , , , , , , , , , , , , ,
1120.92, , , , , , , , , , , , , , , ,3,
1122.102, , ,15, , , , , , , , , , , , , ,
1122.5, , , , , , , , , , ,1, , , , , ,
1123.52, , , , , , , , ,54, , , , , , , ,
1123.998, , ,16, , , , , , , , , , , , , ,
1125.798, , ,17, , , , , , , , , , , , , ,
1127.846, , ,18, , , , , , , , , , , , , ,
1127.96, , , , , , , , , , , , , , ,38, ,
1129.314, , ,19, , , , , , , , , , , , , ,
1130.952, , ,20, , , , , , , , , , , , , ,
1132.7, , ,21, , , , , , , , , , , , , ,
1133, , , , , , , , , ,9, ,22, , , , ,
1134.156, , ,22, , , , , , , , , , , , , ,
1135.722, , ,23, , , , , , , , , , , , , ,
1137.222, , ,24, , , , , , , , , , , , , ,
1137.9, , , , , , , ,14,53, , , , , , , ,
1138.722, , ,25, , , , , , , , , , , , , ,
1140.162, , ,26, , , , , , , , , , , , , ,
1141.96, , ,27, , , , , , , , , , , , , ,
1142.246, , , , , , , , , , , , ,21, , , ,
1142.988, , ,28,14, , , , , , , , , , , , ,
1143.94, , , , , , , , , , , , , , ,37, ,
1144.374, , ,29, , , , , , , , , , , , , ,
1145.16, , , , , , , , , , , , , ,9, , ,
1145.708, , ,30, , , , , , , , , , , , , ,
1147.042, , ,31, , , , , , , , , , , , , ,
1148.328, , ,32, , , , , , , , , , , , , ,
1149.614, , ,33, , , , , , , , , , , , , ,
1150.886, , ,34, , , , , , , , , , , , , ,
1151.52, , , , , , , , ,52, , , , , , , ,
1152.128, , ,35, , , , , , , , , , , , , ,
1153.37, , ,36, , , , , , , , , , , , , ,
1154.57, , ,37, , , , , , , , , , , , , ,
1155.77, , ,38, , , , , , , , , , , , , ,
1156.646, , , , , , , , , , , ,21, , , , ,
1156.932, , ,39, , , , , , , , , , , , , ,
1158.094, , ,40, , , , , , , , , , , , , ,
1159.526, , ,41,15, , , , , , , , , , , , ,
1160.56, , ,42, , , , , , , , , , , ,36, ,
1161.508, , ,43, , , , , , , , , , , , , ,
1162.6, , ,44, , , , , , , , , , , , , ,
1163.96, , ,45, , , , , , , , , ,20, , , ,
1164.784, , ,46, , , , , , , , , , , , , ,
1166.16, , ,47, , , , , ,51, , , , , , , ,
1166.9, , ,48, , , , , , , , , , , , , ,
1168.166, , ,49, , , , , , , , , , , , , ,
1168.986, , ,50, , , , , , , , , , , , , ,
1170.17, , ,51, , , , , , , , , , , , , ,
1171.046, , ,52, , , , , , , , , , , , , ,
1172.31, , ,53,16, , , , , , , , , , , , ,
1173.042, , ,54, , , , , , , , , , , , , ,
1174.33, , ,55, , , , , , , , , , , , , ,
1174.99, , ,56, , , , , , , , , , , , , ,
1176.232, , ,57, , , , , , , , , , , , , ,
1176.912, , ,58, , , , , , , , , , , , , ,
1178.028, , ,59, , , , , , , , , , , ,35, ,
1178.3, , , , , , , ,13, , , , , , , , ,
1179.1, , ,60, , , , , ,50, , , , , , , ,
1179.732, , ,61, , , , , , , , , , , , , ,
1180.656, , ,62, , , , , , , , , , , , , ,
1181.8, , ,63, , , , , , , , ,20, , , , ,
1182.566, , ,64,17, , , , , , , , , , , , ,
1183.404, , ,65, , , , , , , , , , , , , ,
1184.474, , ,66, , , , , , , , , , , , , ,
1185.446, , ,67, , , , , , , , , , , , , ,
1186.082, , ,68, , , , , , , , , , , , , ,
1186.96, , ,69, , , , , , , , , , , , , ,
1187.838, , ,70, , , , , , , , , , , , , ,
1188.704, , ,71, , , , , , , , , , , , , ,
1189.554, , ,72, , , , , , , , , , , , , ,
1190.412, , ,73, , , , , , , , , , , , ,2,
1191.524, , ,74,18, , , , , , , , ,19, , , ,
1192.088, , ,75, , , , , , , , , , , , , ,
1193.24, , ,76, , , , , ,49, , , , , ,34, ,
1194.086, , ,77, , , , , , , , , , , , , ,
1194.942, , ,78, , , , , , , , , , , , , ,
1195.4, , ,79, , , , , , , , , , , , , ,
1196.218, , ,80, , , , , , , , , , , , , ,
1197.218, , ,81, , , , , , , , , , , , , ,
1197.818, , ,82, , , , , , , , , , , , , ,
1198.618, , ,83, , , , , , , , , , , , , ,
1199.564, , ,84, , , , , , , , , , , , , ,
1199.846, , , ,19, , , , , , , , , , , , ,
1200.446, , ,85, , , , , , , , , , , , , ,
1200.982, , ,86, , , , , , , , , , , , , ,
1201.764, , ,87, , , , , , , , , , , , , ,
1202.726, , ,88, , , , , , , , , , , , , ,
1203.474, , ,89, , , , , , , , , , , , , ,
1204.078, , ,90, , , , , , , , , , , , , ,
1204.844, , , , , , , , , ,8, ,19, , , , ,
1205.16, , ,91, , , , , , , , , , , , , ,
1205.396, , , , , , , , , , , , , ,8, , ,
1205.606, , ,92, , , , , , , , , , , , , ,
1206.356, , ,93, , , , , , , , , , , , , ,
1207.25, , ,94,20, , , , , , , , , , , , ,
1208.152, , ,95, , , , , ,48, , , , , , , ,
1208.59, , ,96, , , , , , , , , , , , , ,
1209.324, , ,97, , , , , , , , , , , ,33, ,
1210.058, , ,98, , , , , , , , , , , , , ,
1210.792, , ,99, , , , , , , , , , , , , ,
1211.63, , ,100, , , , , , , , , , , , , ,
1212.474, , , , , , , , , , , , ,18, , , ,
1214.246, , , ,21, , , , , , , , , , , , ,
1221.284, , , ,22, , , , , , , , , , , , ,
1221.9, , , , , , , ,12,47, , , , , , , ,
1225.978, , , , , , , , , , , , , , ,32, ,
1228.944, , , ,23, , , , , , , , , , , , ,
1229.5, , , , , , , , , , , ,18, , , , ,
1236.106, , , , , , , , ,46, , , , , , , ,
1237.286, , , ,24, , , , , , , , ,17, , , ,
1243.14, , , , , , , , , , , , , , ,31, ,
1245.484, , , ,25, , , , , , , , , , , , ,
1251.298, , , , , , , , ,45, , , , , , , ,
1254.674, , , ,26, , , , , , , , , , , , ,
1257.206, , , , , , , , , , , ,17, , , , ,
1261.426, , , , , , , , , , , , , , ,30, ,
1264.024, , , ,27, , , , , , , , , , , , ,
1267.62, , , , , , , , ,44, , , , , , , ,
1269.204, , , , , , , ,11, , , , ,16, , , ,
1272.56, , , , , , , , , , , , , ,7, , ,
1274.264, , , ,28, , , , , , , , , , , , ,
1280.08, , , , , , , , , , , , , , ,29, ,
1281.96, , , , , , , , ,43, , , , , , , ,
1285.324, , , ,29, , , , , , , , , , , , ,
1287.77, , , , , , , , , ,7, ,16, , , , ,
1293.204, , , , , , , , , , , , ,15, , , ,
1294.12, , , , , , , , , , , , , , , ,1,
1296.7, , , , , , , , , , , , , , ,28, ,
1297.44, , , ,30, , , , , , , , , , , , ,
1297.766, , , , , , , , ,42, , , , , , , ,
1302.7, , , , , , , , , , ,0, , , , , ,
1310.544, , , ,31, , , , , , , , , , , , ,
1314.26,1, , , , , , , ,41, , , , , ,27, ,
1316.1, , , , , , , , , , , ,15, , , , ,
1320.806, , , , , , , ,10, , , , , , , , ,
1325.224, , , ,32, , , , , , , , ,14, , , ,
1328.86, , , , , , , , ,40, , , , , , , ,
1332.1, , , , , , , , , , , , , , ,26, ,
1341.824, , , ,33, , , , , , , , , , , , ,
1344.64, , , , , , , , ,39, , , , , , , ,
1348.5, , , , , , , , , , , ,14, , , , ,
1349.76, , , , , , , , , , , , ,13,6, , ,
1351, , , , , , , , , , , , , , ,25, ,
1360.964, , , ,34, , , , , , , , , , , , ,
1361.8, , , , , , , , ,38, , , , , , , ,
1364.9, , , , , , , , , ,6, , , , , , ,
1370.8, , , , , , , , , , , , , , ,24, ,
1377.77, , , , , , , ,9,37, , , , , , , ,
1379.5, , , , , , , , , , , ,13, , , , ,
1382.96, , , , , , , , , , , , ,12, , , ,
1383.564, , , ,35, , , , , , , , , , , , ,
1391.4,2,1, , , , , , , , , , , , ,23, ,
1393.58, , , , , , , , ,36, , , , , , , ,
1405.58, , , , , , ,1, , , , , , , , , ,
1411.364, , , ,36, , , , ,35, , , , , , , ,
1413.2, , , , , , , , , , , , , , ,22, ,
1415.7, , , , , , , , , , , ,12, , , , ,
1423.58, , , , , , ,2, , , , , , , , ,2,
1430.34, , , , , , , , ,34, , , , , , , ,
1434.56, , , , , , , , , , , , ,11, , , ,
1439.38, , , , , , , , , , ,1, , , , , ,
1440,2,1,100,36,0,0,2,9,34,6,1,12,11,6,22,2,
