Time (min),clk,CLK,cry,CRY,cwo,CWO,CYC/CLK,PDP1,pdp1,PER,per,PER/TIM-p,TIM,tim,VRI,vri
300.18,,,,100,,,,,,,,95.652173913,,,,
301.392,,,62,98.9795918367,,,,,,,,,,,,
303.628,,,,100,,,,,,,,,,,,
304.26,,,61,,,,,,,,7.5,,,,,
304.812,,,,98.9795918367,,,,,,,,,,,,
306.382,,,,,,,,,48.0769230769,,,,,46.4285714286,,
306.992,,,60,,,,,,,,,,,,,
307.7,0,,,100,,,,,,,,,,,,
308.616,,,,98.9795918367,,,,,,,,,,,,
309.792,,,59,,,,,,,,,,,,,
311.396,,,,100,,,,,,,,,,,,
312.106,,,,,,,,,,,,,,,97.5,28.5714285714
312.592,,,58,98.9795918367,,,,,,,,,,,,
314.72,,,,,,,,,,,5,,,,,
315.7,,,57,,,,,,,,,,,,,
315.88,,,,100,,,,,46.1538461538,,,,,,,
316.884,,,,98.9795918367,,,,,,,,,,,,
318.192,,,56,,,,,,,,,,,,,
320.224,,,,100,,,,,,,,,,,,
320.992,,,55,,,,,,,,,,,,,
321.408,,,,98.9795918367,,,,,,,,,,,,
322.516,,,,,,38.4615384615,,,,,,,,,,
323.792,,,54,,,,,,,,,,,,,
325.268,,,,100,,,,,,,,,,,,
326.592,,,,,,,,,,,,,,42.8571428571,,
326.76,,,53,98.9795918367,,,,,44.2307692308,,,,,,,25.7142857143
327.6,,,,,,,,,,84.6153846154,2.5,,,,,
329.392,,,52,,,,,,,,,,,,,
331.032,,,,100,,,,,,,,,,,,
332.216,,,51,98.9795918367,,,,,,,,,,,,
334.992,,,50,,,,,,,,,,,,,
337.792,,,49,,,,,,42.3076923077,,,,,,,
338.576,,,,100,,,,,,,,,,,,
339.76,,,,98.9795918367,,,,,,,,,,,,
340.592,,,48,,,,,,,,,,,,,
341.2,,,,,,,,,,,0,,,,,
341.746,,,,,,,,,,,,,,,,22.8571428571
343.392,,,47,,,,,,,,,,,,,
344.506,,,,,,,,,,,,,,,95,
346.192,,,46,,,,,,,,,,,,,
346.982,,,,,,,,,,,,,,39.2857142857,,
347.98,,,,,,,,,,,,100,,,,
348.992,,,45,,,,,,40.3846153846,,,,,,,
351.316,,,,,,30.7692307692,,,,,,,,,,
351.792,,,44,,,,,,,,,,,,,
354.592,,,43,,,,,,,,,,,,,
357.392,,,42,,,,,,,,,,,,,
359.766,,,,,,,,,,,,,,,,20
360.192,,,41,,,,,,,,,,,,,
361.86,,,,,,,,,38.4615384615,,,,,,,
362.992,,,40,,,,,,,,,,,,,
365.792,,,39,97.9591836735,,,,,,,,,,,,
367.12,,,,98.9795918367,,,,,,,,,,,,
368.592,,,38,,,,,,,,,,,,,
370.982,,,,,,,,,,,,,,35.7142857143,,
371.392,,,37,,,,,,,,,,,,,
372.432,,,,,,,,,,,,,,,92.5,
374.192,,,36,,,,,,,,,,,,,
374.96,,,,,,,,,36.5384615385,,,,,,,
375.6,,,,,,,,,,76.9230769231,,,,,,
376.54,,,,97.9591836735,,,,,,,,,,,,
377.232,,,35,,,,,,,,,,,,,
378.232,,,,98.9795918367,,,,,,,,,,,,
379.046,,,,,,,,,,,,,,,,17.1428571429
379.792,,,34,,,,,,,,,,,,,
382.592,,,33,,,,,,,,,,,,,
384.212,,,,97.9591836735,,,,,,,,,,,,
385.672,,,32,,,,,,,,,,,,,
386.332,,,,98.9795918367,,,,,,,,,,,,
387.316,,,,,,23.0769230769,,,,,,,,,,
388.192,,,31,,,,,,,,,,,,,
390.48,,,,,,,,,34.6153846154,,,,,,,
390.992,,,30,97.9591836735,,,,,,,,,,,,
393.792,,,29,98.9795918367,,,,,,,,,,,,
396.332,,,,,,,,,,,,,,,90,
396.592,,,28,,,,,,,,,,,,,
397.272,,,,97.9591836735,,,,,,,,,,,,
399.412,,,27,,,,,,,,,,,,,
399.782,,,,,,,,,,,,,,32.1428571429,,
401.012,,,,98.9795918367,,,,,,,,,,,,
402.352,,,26,,,,,,,,,,,,,
403.046,,,,,,,,,,,,,,,,14.2857142857
404.252,,,,97.9591836735,,,,,,,,,,,,
405.172,,,25,,,,,,,,,,,,,
406.3,,,,,,,,,32.6923076923,,,,,,,
407.872,,,24,,,,,,,,,,,,,
410.592,,,23,,,,,,,,,,,,,
413.392,,,22,,,,,,,,,,,,,
414.16,,,,,,,,98.3050847458,,,,,,,,
416.192,,,21,,,,,,,,,,,,,
417.306,,,,,,,,,,,,,,,87.5,
418.992,,,20,,,,,,,,,,,,,
421.792,,,19,96.9387755102,,,,,,,,,,,,
422.692,,,,,,,,,30.7692307692,,,,,,,
424.872,,,18,,,,,,,,,,,,,
425.412,,,,97.9591836735,,,,,,,,,,,,
427.052,,,,,,,,,,69.2307692308,,95.652173913,,,,
427.392,,,17,,,,,,,,,,,,,
429.246,,,,,,,,,,,,,,,,11.4285714286
429.782,,,,,,,,,,,,,,28.5714285714,,
430.192,,,16,,,,,,,,,,,,,
431.232,,,,96.9387755102,,,,,,,,,,,,
433.232,,,15,,,,,,,,,,,,,
435.316,,,,,,15.3846153846,,,,,,,,,,
435.792,,,14,,,,,,,,,,,,,
436.386,100,100,,,,,,,,,,,,,85,
438.592,,,13,,,,,,,,,,,,,
441.392,,,12,,,,,,,,,,,,,
442.44,,,,95.9183673469,,,,,,,,,,,,
442.798,,,,,,,,96.6101694915,28.8461538462,,,,,,,
444.192,,,11,,,,,,,,,,,,,
446.992,,,10,,,,,,,,,,,,,
449.83,,,9,,,,,,,,,,,,,
452.592,,,8,94.8979591837,,,,,,,,,,,,
455.392,,,7,,,,,,,,,,,,,
456.478,,,,,,,,,,,,,,,82.5,
458.192,,,6,93.8775510204,,,,,,,,,,,,
461.232,,,5,,,,,,,,,,,,,
462.84,,,,,,,,94.9152542373,26.9230769231,,,,,,,
463.792,,,4,92.8571428571,,,,,,,,,,,,
465.246,,,,,,,,,,,,,,,,8.5714285714
466.592,,,3,91.8367346939,,,,,,,,,,,,
467.582,,,,,,,,,,,,,,25,,
469.392,,,2,90.8163265306,,,,,,,,,,,,
472.192,,,1,89.7959183673,,,,,,,,,,,,
473.986,,,,88.7755102041,,,,,,,,,,,80,
475,,,0,87.7551020408,,,,,,,,,,,,
476.432,,,,86.7346938776,,,,,,,,,,,,
477.708,,,,85.7142857143,,,,,,,,,,,,
479.086,,,,84.693877551,,,,,,,,,,,,
480.48,,,,83.6734693878,,,,,,,,,,,,
481.89,,,,82.6530612245,,,,,,,,,,,,
482.4,,,,,,,,93.2203389831,,61.5384615385,,91.3043478261,,,,
483.318,,,,81.6326530612,,,,,,,,,,,,
483.84,,,,,,,,,25,,,,,,,
484.764,,,,80.612244898,,,,,,,,,,,,
486.228,,,,79.5918367347,,,,,,,,,,,,
487.71,,,,78.5714285714,,,,,,,,,,,,
489.33,,,,77.5510204082,,,,,,,,,,,,
490.73,,,,76.5306122449,,,,,,,,,,,,
492.608,,,,75.5102040816,,,,,,,,,,,77.5,
494,,,,74.4897959184,,,,,,,,,,,,
495.408,,,,73.4693877551,,,,,,,,,,,,
497.01,,,,72.4489795918,,,,,,,,,,,,
498.634,,,,71.4285714286,,,,,,,,,,,,
499.08,,,,,,,,91.5254237288,,,,,,,,
500.28,,,,70.4081632653,,,,,,,,,,,,
501.95,,,,69.387755102,,,,,,,,,,,,
503.744,,,,68.3673469388,,,,,,,,,,,,
505.606,,,,67.3469387755,,,,,23.0769230769,,,,,,,
506.646,,,,,,,,,,,,,,,,5.7142857143
507.316,,,,66.3265306122,,7.6923076923,,,,,,,,,,
509.186,,,,65.306122449,,,,,,,,,,,,
509.312,,,,,,,,,,,,,,,75,
510.704,,,,64.2857142857,,,,,,,,,,,,
512.492,,,,63.2653061224,,,,,,,,,,,,
513.68,,,,,,,,89.8305084746,,,,,,,,
514.344,,,,62.2448979592,,,,,,,,,,,,
516.272,,,,61.2244897959,,,,,,,,,,,,
518.138,,,,60.2040816327,,,,,,,,,,,,
519.056,,,,,,,,,,,,,,21.4285714286,,
520.08,,,,59.1836734694,,,,,,,,,,,,
522.154,,,,58.1632653061,,,,,,,,,,,,
524.056,,,,57.1428571429,,,,,,,,,,,,
526.096,,,,56.1224489796,,,,,,,,,,,,
526.628,,,,,,,,,,,,,,,72.5,
528.156,,,,55.1020408163,,,,,,,,,,,,
528.98,,,,,,,,88.1355932203,,,,,,,,
530.256,,,,54.0816326531,,,,,,,,,,,,
532.396,,,,53.0612244898,,,,,,,,,,,,
534.576,,,,52.0408163265,,,,,21.1538461538,,,,,,,
537.152,,,,51.0204081633,,,,,,,,,,,,
539.056,,,,50,,,,,,,,86.9565217391,,,,
541.706,,,,48.9795918367,,,,,,,,,,,,
542.72,,,,,,,,,,53.8461538462,,,,,,
542.828,,,,,,,,86.4406779661,,,,,,,,
543.736,,,,47.9591836735,,,,,,,,,,,,
544.466,,,,,,,,,,,,,,,70,
546.282,,,,46.9387755102,,,,,,,,,,,,
548.596,,,,45.9183673469,,,,,,,,,,,,
551.116,,,,44.8979591837,,,,,,,,,,,,
553.676,,,,43.8775510204,,,,,,,,,,,,
556.6,,,,42.8571428571,,,,84.7457627119,,,,,,,,
558.994,,,,41.8367346939,,,,,,,,,,,,
561.718,,,,40.8163265306,,,,,,,,,,,,
562.806,,,,,,,,,,,,,,,67.5,
564.536,,,,39.7959183673,,,,,19.2307692308,,,,,,,
567.416,,,,38.7755102041,,,,,,,,,,,,
569.16,,,,,,,,83.0508474576,,,,,,,,
570.376,,,,37.7551020408,,,,,,,,,,,,
573.522,,,,36.7346938776,,,,,,,,,,,,
574.43,,,,,,,,,,,,,,17.8571428571,,
576.496,,,,35.7142857143,,,,,,,,82.6086956522,,,,
578.97,,,,,,,,,,,,,,,,2.8571428571
579.878,,,,34.693877551,,,,,,,,,,,65,
582.24,,,,,,,,81.3559322034,,,,,,,,
582.976,,,,33.6734693878,,,,,,,,,,,,
586.356,,,,32.6530612245,,,,,,,,,,,,
590.172,,,,31.6326530612,,,,,,,,,,,,
593.416,,,,30.612244898,,,,,,,,,,,,
595.64,,,,,,,,79.6610169492,17.3076923077,,,,,,,
597.116,,,,29.5918367347,,,,,,,,,,,62.5,
600.988,,,,28.5714285714,,,,,,,,,,,,
605.044,,,,27.5510204082,,,,,,,,,,,,
607.82,,,,,,,,77.9661016949,,46.1538461538,,78.2608695652,,,,
609.1,,,,26.5306122449,,,,,,,,,,,,
613.176,,,,25.5102040816,,,,,,,,,,,,
614.746,,,,,,,,,,,,,,,60,
617.556,,,,24.4897959184,,,,,,,,,,,,
620.48,,,,,,,,76.2711864407,,,,,,,,
622.096,,,,23.4693877551,,,,,,,,,,,,
626.836,,,,22.4489795918,,,,,,,,,,,,
628.24,,,,,,,,,15.3846153846,,,,,,,
632.084,,,,21.4285714286,,,,74.5762711864,,,,,,,,
633.436,,,,,,,,,,,,,,,57.5,
634.382,,,,,,,,,,,,,,14.2857142857,,
636.896,,,,20.4081632653,,,,,,,,,,,,
640.6,,,,,,,,,,,,73.9130434783,,,,
642.276,,,,19.387755102,,,,,,,,,,,,
643.72,,,,,,,,72.8813559322,,,,,,,,
647.916,,,,18.3673469388,,,,,,,,,,,,
651.316,,,,,,0,,,,,,,,,,
652.364,,,,,,,,,,,,,,,55,
653.836,,,,17.3469387755,,,,,,,,,,,,
655.98,,,,,,,,71.186440678,,,,,,,,
660.076,,,,16.3265306122,,,,,,,,,,,,
666.656,,,,15.306122449,,,,,,,,,,,,
668.72,,,,,,,,69.4915254237,,,,,,,,
672.086,,,,,,,,,,,,,,,52.5,
673.616,,,,14.2857142857,,,,,,,,,,,,
679.8,,,,,,,,,,38.4615384615,,69.5652173913,,,,
681.016,,,,13.2653061224,,,,,,,,,,,,
681.64,,,,,,,,67.7966101695,13.4615384615,,,,,,,
686.568,,0,,,,,,,,,,,,,,
688.916,,,,12.2448979592,,,,,,,,,,,,
692.486,,,,,,,,,,,,,,,50,
693.54,,,,,,,,66.1016949153,,,,,,,,
697.376,,,,11.2244897959,,,,,,,,,,,,
705.9,,,,,,,,64.406779661,,,,,,,,
706.476,,,,10.2040816327,,,,,,,,,,,,
708.216,,,,,,,,,,,,,16.6666666667,,,
713.686,,,,,,,,,,,,,,,47.5,
716.356,,,,9.1836734694,,,,,,,,,,,,
718.74,,,,,,,,62.7118644068,,,,,,,,
727.116,,,,8.1632653061,,,,,,,,,,,,
732.1,,,,,,,,61.0169491525,,,,,,,,
735.686,,,,,,,,,,,,,,,45,
737.382,,,,,,,,,,,,,33.3333333333,10.7142857143,,
738.956,,,,7.1428571429,,,,,11.5384615385,,,,,,,
744.08,,,,,,,,59.3220338983,,,,,,,,
752.116,,,,6.1224489796,,,,,,,,,,,,
756.808,,,,,,,,57.6271186441,,,,,,,,
758.686,,,,,,,,,,,,,,,42.5,
759.8,,,,,,,,,,30.7692307692,,,,,,
766.936,,,,5.1020408163,,,,,,,,,,,,
769.44,,,,,,,,55.9322033898,,,,,50,,,
782.9,,,,,,,,54.2372881356,,,,,,,40,
783.876,,,,4.0816326531,,,,,,,,,,,,
794.6,,,,,,,,,,,,73.9130434783,,,,
796.94,,,,,,,,52.5423728814,,,,,,,,
800.44,,,,,,,,,9.6153846154,,,,,,,
802.416,,,,,,,,,,,,,66.6666666667,,,
803.636,,,,3.0612244898,,,,,,,,,,,,
807.686,,,,,,,,,,,,,,,37.5,
809.46,,,,,,,,50.8474576271,,,,,,,,
822.48,,,,,,,,49.1525423729,,,,,,,,
827.236,,,,2.0408163265,,,,,,,,,,,,
830.416,,,,,,,,,,,,78.2608695652,83.3333333333,,,
833.886,,,,,,,,,,,,,,,35,
836.04,,,,,,,,47.4576271186,,,,,,,,
849.8,,,,,,,,,,23.0769230769,,,,,,
850.248,,,,,,,,45.7627118644,,,,,,,,
852.986,,100,,,,,,,,,,,,,,
854.808,,,,,,,,,,,,,,,,0
856.886,,,,1.0204081633,,,,,,,,,,,32.5,
857.608,,,,,,,,,,,,,,7.1428571429,,
864.96,,,,,,,,44.0677966102,,,,,,,,
867.228,,,,,,,,,7.6923076923,,,,,,,
877.416,,,,,,,,,,,,82.6086956522,,,,
878.08,,,,,,,,42.3728813559,,,,,,,,
880.886,,,,,,,,,,,,,,,30,
883.216,,,,,,,,,,,,,100,,,
891.74,,,,,,,,40.6779661017,,,,,,,,
896.236,,,,0,,,,,,,,,,,,
906.016,,,,,,,,38.9830508475,,,,86.9565217391,,,27.5,
920.9,,,,,,,,37.2881355932,,,,,,,,
922.406,,,1,1.0204081633,,,,,,,,,,,,
922.92,,,,2.0408163265,,,,,,,,,,,,
923.442,,,,3.0612244898,,,,,,,,,,,,
924.198,,,,4.0816326531,,,,,,,,,,,,
924.51,,,,5.1020408163,,,,,,,,,,,,
925.058,,,,6.1224489796,,,,,,,,,,,,
925.944,,,,7.1428571429,,,,,,,,,83.3333333333,,,
926.178,,,,8.1632653061,,,,,,,,,,,,
926.752,,,,9.1836734694,,,,,,,,,,,,
927.646,,,,10.2040816327,,,,,,,,,,,,
927.93,,,,11.2244897959,,,,,,,,,,,,
928.534,,,,12.2448979592,,,,,,,,,,,,
929.448,,,2,14.2857142857,,,,,,,,,,,,
929.754,,,,15.306122449,,,,,,,,,,,,
930.064,,,,16.3265306122,,,,,,,,,,,,
930.408,,,,17.3469387755,,,,,,,,,,,,
930.698,,,,18.3673469388,,,,,,,,,,,,
931.022,,,,19.387755102,,,,,,,,,,,,
931.352,,,,20.4081632653,,,,,,,,,,,,
931.688,,,,21.4285714286,,,,,,,,,,,,
932.028,,,,22.4489795918,,,,,,,,,,,,
932.374,,,,23.4693877551,,,,,,,,,,,25,
932.726,,,,24.4897959184,,,,,,,,,,,,
933.084,,,,25.5102040816,,,,,,,,,,,,
933.208,,,,,,,,,,,,,66.6666666667,,,
933.45,,,,26.5306122449,,,,,,,,,,,,
933.822,,,,27.5510204082,,,,,,,,,,,,
934.452,,,,29.5918367347,,,,,,,,,,,,
934.706,,,3,30.612244898,,,,,,,,,,,,
934.964,,,,31.6326530612,,,,,,,,,,,,
935.226,,,,32.6530612245,,,,,,,,,,,,
935.494,,,,33.6734693878,,,,,,,,,,,,
935.766,,,,34.693877551,,,,,,,,,,,,
936.044,,,,35.7142857143,,,,,,,,,,,,
936.328,,,,36.7346938776,,,,,,,,,,,,
936.618,,,,37.7551020408,,,,35.593220339,,,,,,,,
936.914,,,,38.7755102041,,,,,,,,,,,,
937.216,,,,39.7959183673,,,,,,,,,,,,
937.524,,,,40.8163265306,,,,,,,,,50,,,
937.838,,,,41.8367346939,,,,,,,,,,,,
938.16,,,,42.8571428571,,,,,,,,,,,,
938.488,,,,43.8775510204,,,,,,,,,,,,
938.808,,,,44.8979591837,,,,,,,,,,,,
939.058,,,4,45.9183673469,,,,,,,,,,,,
939.314,,,,46.9387755102,,,,,,,,,,,,
939.576,,,,47.9591836735,,,,,,,,,,,,
939.844,,,,48.9795918367,,,,,,,,,,,,
940.118,,,,50,,,,,5.7692307692,,,,,,,
940.4,,,,51.0204081633,,,,,,,,,,,,
940.688,,,,52.0408163265,,,,,,,,,,,,
940.984,,,,53.0612244898,,,,,,,,82.6086956522,33.3333333333,,,
941.288,,,,54.0816326531,,,,,,,,,,,,
941.608,,,,55.1020408163,,,,,,,,,,,,
941.924,,,,56.1224489796,,,,,,,,,,,,
942.256,,,,57.1428571429,,,,,,,,,,,,
942.52,,,,58.1632653061,,,,,,,,,,,,
942.792,,,5,59.1836734694,,,,,,,,,,,,
943.074,,,,60.2040816327,,,,,,,,,,,,
943.364,,,,61.2244897959,,,,,,,,,,,,
943.664,,,,62.2448979592,,,,,,,,,,,,
943.974,,,,63.2653061224,,,,,,,,,16.6666666667,,,
944.296,,,,64.2857142857,,,,,,,,,,,,
944.628,,,,65.306122449,,,,,,,,,,,,
944.974,,,,66.3265306122,,,,,,,,,,,,
945.334,,,,67.3469387755,,,,,,,,,,,,
946.022,,,,69.387755102,,,,,,,,,,,,
946.154,,,6,,,,,,,,,,,,,
946.348,,,,70.4081632653,,,,,,,,,0,,,
946.688,,,,71.4285714286,,,,,,,,,,,,
947.044,,,,72.4489795918,,,,,,,,,,,,
947.418,,,,73.4693877551,,,,,,,,,,,,
948.038,,,,74.4897959184,,,,,,,,,,,,
948.226,,,,75.5102040816,,,,,,,,,,,,
948.888,,,,76.5306122449,,,,,,,,,,,,
949.046,,,7,77.5510204082,,,,,,,,,,,,
949.488,,,,78.5714285714,,,,,,,,,,,,
950.008,,,,79.5918367347,,,,,,,,,,,,
950.346,,,,80.612244898,,,,33.8983050847,,,,,,,,
950.908,,,,81.6326530612,,,,,,,,,,,,
951.668,,,,82.6530612245,,,,,,,,,,,,
951.864,,,8,83.6734693878,,,,,,,,,,,,
952.394,,,,84.693877551,,,,,,,,,,,,
952.976,,,,85.7142857143,,,,,,15.3846153846,,78.2608695652,,,,
953.72,,,,86.7346938776,,,,,,,,,,,,
954.248,,,9,87.7551020408,,,,,,,,,,,,
955.112,,,,88.7755102041,,,,,,,,,,,,
955.736,,,,89.7959183673,,,,,,,,,,,,
956.648,,,10,90.8163265306,,,,,,,,,,,,
957.896,,,,91.8367346939,,,,,,,,,,,,
958.968,,,,92.8571428571,,,,,,,,,,,,
959.288,,,11,,,,,,,,,,,,,
959.686,,,,,,,,,,,,,,,22.5,
960.068,,,,93.8775510204,,,,,,,,,,,,
961.128,,,12,,,,,,,,,,,,,
961.57,,,,94.8979591837,,,,,,,,,,,,
963.51,,,13,95.9183673469,,,,,,,,,,,,
964,,,,,,,,,,,,73.9130434783,,,,
964.856,,,,,,,,32.2033898305,,,,,,,,
965.216,,,14,,,,,,,,,,,,,
966.59,,,,96.9387755102,,,,,,,,,,,,
967.146,,,15,,,,,,,,,,,,,
969.032,,,16,,,,,,,,,,,,,
970.802,,,17,,,,,,,,,,,,,
971.25,,,,97.9591836735,,,,,,,,,,,,
972.538,,,18,,,,,,,,,,,,,
974.23,,,19,,,,,,,,,,,,,
975.992,,,20,,,,,,,,,69.5652173913,,,,
977.458,,,21,,,,,,,,,,,,,
978.998,,,22,,,,,,,,,,,,,
979.66,,,,,,,,30.5084745763,,,,,,,,
980.77,,,23,98.9795918367,,,,,,,,,,,,
981.978,,,24,,,,,,,,,,,,,
983.422,,,25,,,,,,,,,,,,,
983.79,,,,97.9591836735,,,,,,,,,,,,
984.834,,,26,,,,,,,,,,,,,
986.218,,,27,,,,,,,,,,,,,
987.574,,,28,98.9795918367,,,,,,,,,,,,
988.904,,,29,,,,,,,,,65.2173913043,,,20,
990.21,,,30,,,,,,,,,,,,,
991.492,,,31,,,,,,,,,,,,,
992.33,,,,97.9591836735,,,,,,,,,,,,
992.75,,,32,,,,,,,,,,,,,
994.29,,,33,98.9795918367,,,,,,,,,,,,
995.48,,,34,,,,,28.813559322,,,,,,,,
996.454,,,35,,,,,,,,,,,,,
997.646,,,36,,,,,,,,,,,,,
998.818,,,37,,,,,,,,,,,,,
999.97,,,38,,,,,,,,,,,,,
1001.102,,,39,,,,,,,,,,,,,
1001.782,,,,,,,,,,,,,,3.5714285714,,
1002.48,,,40,,,,,,,,,60.8695652174,,,,
1003.348,,,41,,,,,,,,,,,,,
1004.444,,,42,,,,,,,,,,,,,
1005.522,,,43,,,,,,,,,,,,,
1006.616,,,44,,,,,,,,,,,,,
1008.008,,,45,100,,,,,,,,,,,,
1008.846,,,46,98.9795918367,,,,,,,,,,,,
1009.738,,,47,,,,,,,,,,,,,
1010.792,,,48,,,,,,,,,,,,,
1011.96,,,49,,,,,,,,,,,,,
1012.184,,,,,,,,27.1186440678,,,,,,,,
1012.784,,,50,,,,,,,,,,,,,
1013.906,,,51,100,,,,,,,,,,,,
1015.09,,,52,98.9795918367,,,,,,,,,,,,
1015.728,,,53,,,,,,,,,,,,,
1016.686,,,54,,,,,,,,,,,,,
1017.644,,,,,,,,,,,,56.5217391304,,,,
1017.752,,,55,,,,,,,,,,,,,
1018.59,,,56,100,,,,,,,,,,,,
1019.522,,,,,,,,,,,,,,,17.5,
1019.84,,,57,98.9795918367,,,,,3.8461538462,,,,,,,
1020.644,,,58,,,,,,,,,,,,,
1021.374,,,59,,,,,,,,,,,,,
1022.394,,,60,100,,,,,,,,,,,,
1023.19,,,61,,,,,,,,,,,,,
1023.578,,,,98.9795918367,,,,,,,,,,,,
1024.098,,,62,,,,,,,,,,,,,
1025.006,,,63,,,,,,,,,,,,,
1025.914,,,64,100,,,,,,,,,,,,
1026.44,,,,,,,,25.4237288136,,,,,,,,
1027.022,,,65,98.9795918367,,,,,,,,,,,,
1027.73,,,66,,,,,,,,,,,,,
1028.938,,,67,100,,,,,,,,,,,,
1029.546,,,68,,,,,,,,,,,,,
1030.454,,,69,98.9795918367,,,,,,,,,,,,
1031.362,,,70,,,,,,,,,,,,,
1031.838,,,,100,,,,,,,,,,,,
1032.27,,,71,,,,,,,,,,,,,
1033.178,,,72,98.9795918367,,,,,,,,,,,,
1033.64,,,,,,,,,,,,52.1739130435,,,,
1034.086,,,73,,,,,,,,,,,,,
1034.576,,,,100,,,,,,,,,,,,
1034.994,,,74,,,,,,,,,,,,,
1035.902,,,75,98.9795918367,,,,,,,,,,,,
1036.81,,,76,,,,,,,,,,,,,
1037.18,,,,100,,,,,,,,,,,,
1037.864,,,77,,,,,,,,,,,,,
1038.626,,,78,98.9795918367,,,,,,,,,,,,
1039.672,,,79,100,,,,,,,,,,,,
1040.442,,,80,,,,,,,,,,,,,
1040.856,,,,98.9795918367,,,,,,,,,,,,
1041.6,,,81,,,,,23.7288135593,,,,,,,,
1042.258,,,82,100,,,,,,,,,,,,
1043.282,,,83,98.9795918367,,,,,,,,,,,,
