Time (min),clk,CLK,cry,CRY,cwo,CWO,CYC/CLK,PDP1,pdp1,PER,per,PER/TIM-p,TIM,tim,VRI,vri
1044.234,,,84,,,,,,,,,,,,,
1044.436,,,,100,,,,,,,,,,,,
1044.982,,,85,,,,,,,,,,,,,
1045.89,,,,98.9795918367,,,,,,,,,,,,
1046.102,,,86,,,,,,,,,,,,,
1046.798,,,87,100,,,,,,,,,,,,
1047.906,,,88,98.9795918367,,,,,,,,,,,,
1048.94,,,89,100,,,,,,,,,,,,
1049.556,,,90,,,,,,,,,,,,,
1050.43,,,91,98.9795918367,,,,,,,,,,,,
1051.338,,,,100,,,,,,,,,,,,
1051.686,,,92,,,,,,,,,47.8260869565,,,15,
1052.3,,,93,98.9795918367,,,,,,,,,,,,
1053.234,,,94,100,,,,,,,,,,,,
1054.418,,,95,98.9795918367,,,,,,,,,,,,
1055.318,,,96,100,,,,,,,,,,,,
1055.878,,,97,,,,,,,,,,,,,
1056.786,,,,98.9795918367,,,,,,,,,,,,
1057.144,,,98,,,,,,,,,,,,,
1057.694,,,99,100,,,,22.0338983051,,,,,,,,
1058.602,,,100,98.9795918367,,,,,,,,,,,,
1059.394,,,,100,,,,,,,,,,,,
1060.578,,,,98.9795918367,,,,,,,,,,,,
1061.418,,,,100,,,,,,,,,,,,
1062.602,,,,98.9795918367,,,,,,,,,,,,
1063.442,,,,100,,,,,,,,,,,,
1064.626,,,,98.9795918367,,,,,,,,,,,,
1065.466,,,,100,,,,,,,,,,,,
1066.65,,,,98.9795918367,,,,,,,,,,,,
1067.49,,,,100,,,,,,,,,,,,
1068.674,,,,98.9795918367,,,,,,,,,,,,
1069.514,,,,100,,,,,,,,,,,,
1070.698,,,,98.9795918367,,,,,,,,,,,,
1071.538,,,,100,,,,,,,,43.4782608696,,,,
1073,,,,98.9795918367,,,,,,7.6923076923,,,,,,
1073.562,,,,100,,,,,,,,,,,,
1074.18,,,,,,,,20.3389830508,,,,,,,,
1074.748,,,,98.9795918367,,,,,,,,,,,,
1075.586,,,,100,,,,,,,,,,,,
1076.77,,,,98.9795918367,,,,,,,,,,,,
1077.61,,,,100,,,,,,,,,,,,
1078.804,,,,98.9795918367,,,,,,,,,,,,
1079.634,,,,100,,,,,,,,,,,,
1080.818,,,,98.9795918367,,,,,,,,,,,,
1081.658,,,,100,,,,,,,,,,,,
1082.86,,,,98.9795918367,,,,,,,,,,,,
1083.682,,,,100,,,,,,,,,,,,
1084.866,,,,98.9795918367,,,,,,,,,,,,
1085.706,,,,100,,,,,,,,,,,,
1086.286,,,,,,,,,,,,,,,12.5,
1086.916,,,,98.9795918367,,,,,,,,,,,,
1087.73,,,,100,,,,,,,,,,,,
1088.268,,,,,,,,,,,,39.1304347826,,,,
1088.914,,,,98.9795918367,,,,,,,,,,,,
1089.754,,,,100,,,,,,,,,,,,
1090.972,,,,98.9795918367,,,,,,,,,,,,
1091.78,,,,100,,,,18.6440677966,,,,,,,,
1092.962,,,,98.9795918367,,,,,,,,,,,,
1093.802,,,,100,,,,,,,,,,,,
1095.028,,,,98.9795918367,,,,,,,,,,,,
1095.826,,,,100,,,,,,,,,,,,
1097.01,,,,98.9795918367,,,,,,,,,,,,
1097.85,,,,100,,,,,,,,,,,,
1099.084,,,,98.9795918367,,,,,,,,,,,,
1099.874,,,,100,,,,,,,,,,,,
1101.058,,,,98.9795918367,,,,,,,,,,,,
1101.898,,,,100,,,,,,,,,,,,
1103.14,,0,,98.9795918367,,,,,,,,,,,,
1103.922,,,,100,,,,,,,,,,,,
1105.106,,,,98.9795918367,,,,,,,,,,,,
1105.946,,,,100,,,,,,,,,,,,
1106.62,,,,,,,,,,,,34.7826086957,,,,
1107.196,,,,98.9795918367,,,,,,,,,,,,
1107.97,,,,100,,,,,,,,,,,,
1109.154,,,,98.9795918367,,,,16.9491525424,1.9230769231,,,,,,,
1109.994,,,,100,,,,,,,,,,,,
1111.252,,,,98.9795918367,,,,,,,,,,,,
1112.018,,,,100,,,,,,,,,,,,
1113.202,,,,98.9795918367,,,,,,,,,,,,
1114.042,,,,100,,,,,,,,,,,,
1115.308,,,,98.9795918367,,,,,,,,,,,,
1116.066,,,,100,,,,,,,,,,,,
1117.25,,,,98.9795918367,,,,,,,,,,,,
1118.09,,,,100,,,,,,,,,,,,
1119.364,,,,98.9795918367,,,,,,,,,,,,
1120.114,,,,100,,,,,,,,,,,,
1121.298,,,,98.9795918367,,,,,,,,,,,,
1122.138,,,,100,,,,,,,,,,,,
1123.42,,,,98.9795918367,,,,,,,,,,,10,
1124.162,,,,100,,,,,,,,,,,,
1124.86,,,,,,,,15.2542372881,,,,,,,,
1125.346,,,,98.9795918367,,,,,,,,,,,,
1126.186,,,,100,,,,,,,,,,,,
1127.476,,,,98.9795918367,,,,,,,,30.4347826087,,,,
1128.21,,,,100,,,,,,,,,,,,
1129.394,,,,98.9795918367,,,,,,,,,,,,
1130.234,,,,100,,,,,,,,,,,,
1131.532,,,,98.9795918367,,,,,,,,,,,,
1132.258,,,,100,,,,,,,,,,,,
1133.442,,,,98.9795918367,,,,,,,,,,,,
1134.282,,,,100,,,,,,,,,,,,
1135.588,,,,98.9795918367,,,,,,,,,,,,
1136.306,,,,100,,,,,,,,,,,,
1137.49,,,,98.9795918367,,,,,,,,,,,,
1138.33,,,,100,,,,,,,,,,,,
1139.644,,,,98.9795918367,,,,,,,,,,,,
1140.354,,,,100,,,,,,,,,,,,
1141.72,,,,98.9795918367,,,,13.5593220339,,,,,,,,
1142.378,,,,100,,,,,,,,,,,,
1143.7,,,,98.9795918367,,,,,,,,,,,,
1144.402,,,,100,,,,,,,,,,,,
1145.586,,,,98.9795918367,,,,,,,,,,,,
1146.426,,,,100,,,,,,,,,,,,
1147.756,,,,98.9795918367,,,,,,,,,,,,
1148.45,,,,100,,,,,,,,,,,,
1149.634,,,,98.9795918367,,,,,,,,,,,,
1150.474,,,,100,,,,,,,,26.0869565217,,,,
1151.812,,,,98.9795918367,,,,,,,,,,,,
1152.498,,,,100,,,,,,,,,,,,
1153.682,,,,98.9795918367,,,,,,,,,,,,
1154.522,,,,100,,,,,,,,,,,,
1155.868,,,,98.9795918367,,,,,,,,,,,,
1156.546,,,,100,,,,,,,,,,,,
1157.73,,,,98.9795918367,,,,,,,,,,,,
1158.572,,,,100,,,,,,,,,,,,
1159.754,,,,,,,,11.8644067797,,,,,,,,
1159.924,,,,98.9795918367,,,,,,,,,,,,
1160.594,,,,100,,,,,,,,,,,,
1161.778,,,,98.9795918367,,,,,,,,,,,,
1162.628,,,,100,,,,,,,,,,,7.5,
1163.98,,,,98.9795918367,,,,,,,,,,,,
1164.642,,,,100,,,,,,,,,,,,
1165.826,,,,98.9795918367,,,,,,,,,,,,
1166.684,,,,100,,,,,,,,,,,,
1168.036,,,,98.9795918367,,,,,,,,,,,,
1168.69,,,,100,,,,,,,,,,,,
1170.224,,,,98.9795918367,,,,,,,,,,,,
1170.714,,,,100,,,,,,,,,,,,
1171.898,,,,98.9795918367,,,,,,,,,,,,
1173.024,,,,100,,,,,,,,,,,,
1173.922,,,,98.9795918367,,,,,,,,,,,,
1174.762,,,,100,,,,,,,,,,,,
1175.946,,,,98.9795918367,,,,,,,,,,,,
1177.02,,,,100,,,,,,,,21.7391304348,,,,
1178.26,,,,98.9795918367,,,,10.1694915254,,,,,,,,
1178.81,,,,100,,,,,,,,,,,,
1179.994,,,,98.9795918367,,,,,,,,,,,,
1180.834,,,,100,,,,,,,,,,,,
1182.018,,,,98.9795918367,,,,,,,,,,0,,
1182.858,,,,100,,,,,,,,,,,,
1184.224,,,,98.9795918367,,,,,,,,,,,,
1184.882,,,,100,,,,,,,,,,,,
1186.066,,,,98.9795918367,,,,,,,,,,,,
1187.024,,,,100,,,,,,,,,,,,
1188.09,,,,98.9795918367,,,,,,,,,,,,
1188.93,,,,100,,,,,,,,,,,,
1190.114,,,,98.9795918367,,,,,,,,,,,,
1190.954,,,,100,,,,,,,,,,,,
1192.138,,,,98.9795918367,,,,,,,,,,,,
1192.978,,,,100,,,,,,,,,,,,
1194.162,,,,98.9795918367,,,,,,,,,,,,
1195.002,,,,100,,,,,,,,,,,,
1196.186,,,,98.9795918367,,,,,,,,,,,,
1197.026,,,,100,,,,,,,,,,,,
1198.224,,,,98.9795918367,,,,8.4745762712,,,,,,,,
1199.05,,,,100,,,,,,,,,,,,
1200.234,,,,98.9795918367,,,,,,,,,,,,
1201.074,,,,100,,,,,,,,,,,,
1202.258,,,,98.9795918367,,,,,,,,,,,,
1203.098,,,,100,,,,,,,,,,,,
1204.282,,,,98.9795918367,,,,,,,,,,,,
1205.122,,,,100,,,,,,,,,,,5,
1206.624,,,,98.9795918367,,,,,,,,,,,,
1207.146,,,,100,,,,,,,,,,,,
1208.33,,,,98.9795918367,,,,,,,,17.3913043478,,,,
1209.17,,,,,,,,,0,,,,,,,
1209.424,,,,100,,,,,,,,,,,,
1210.354,,,,98.9795918367,,,,,,,,,,,,
1211.194,,,,100,,,,,,,,,,,,
1212.378,,,,98.9795918367,,,,,,,,,,,,
1213.218,,,,100,,,,,,,,,,,,
1214.402,,,,98.9795918367,,,,,,,,,,,,
1215.242,,,,100,,,,6.7796610169,,,,,,,,
1216.426,,,,98.9795918367,,,,,,,,,,,,
1217.266,,,,100,,,,,,0,,,,,,
1218.45,,,,98.9795918367,,,,,,,,,,,,
1219.29,,,,100,,,,,,,,,,,,
1220.624,,,,98.9795918367,,,,,,,,,,,,
1221.314,,,,100,,,,,,,,,,,,
1222.498,,,,98.9795918367,,,,,,,,,,,,
1223.424,,,,100,,,,,,,,,,,,
1224.522,,,,98.9795918367,,,,,,,,,,,,
1225.362,,,,100,,,,,,,,,,,,
1226.546,,,,98.9795918367,,,,,,,,,,,,
1227.386,,,,100,,,,,,,,,,,,
1228.57,,,,98.9795918367,,,,,,,,,,,,
1229.41,,,,100,,,,,,,,,,,,
1230.594,,,,98.9795918367,,,,,,,,,,,,
1231.434,,,,100,,,,,,,,,,,,
1232.618,,,,98.9795918367,,,,,,,,13.0434782609,,,,
1233.458,,,,100,,,,5.0847457627,,,,,,,,
1234.642,,,,98.9795918367,,,,,,,,,,,,
1235.482,,,,100,,,,,,,,,,,,
1236.666,,,,98.9795918367,,,,,,,,,,,,
1237.506,,,,100,,,,,,,,,,,,
1238.69,,,,98.9795918367,,,,,,,,,,,,
1239.53,,,,100,,,,,,,,,,,,
1240.714,,,,98.9795918367,,,,,,,,,,,,
1241.554,,,,100,,,,,,,,,,,,
1243.024,,,,98.9795918367,,,,,,,,,,,,
1243.578,,,,100,,,,,,,,,,,,
1244.762,,,,98.9795918367,,,,,,,,,,,,
1245.824,,,,100,,,,,,,,,,,,
1246.786,,,,98.9795918367,,,,,,,,,,,,
1247.626,,,,100,,,,,,,,,,,,
1248.81,,,,98.9795918367,,,,,,,,,,,,
1249.65,,,,100,,,,,,,,,,,,
1251.086,,,,98.9795918367,,,,,,,,,,,,
1251.424,,,,,,,,,,,,,,,2.5,
1251.674,,,,100,,,,,,,,,,,,
1252.14,,,,,,,,3.3898305085,,,,,,,,
1252.858,,,,98.9795918367,,,,,,,,,,,,
1253.698,,,,100,,,,,,,,,,,,
1254.882,,,,98.9795918367,,,,,,,,,,,,
1255.722,,,,100,,,,,,,,,,,,
1257.024,,,,98.9795918367,,,,,,,,,,,,
1257.746,,,,100,,,,,,,,,,,,
1258.93,,,,98.9795918367,,,,,,,,,,,,
1259.824,,,,100,,,,,,,,,,,,
1260.954,,,,98.9795918367,,,,,,,,8.6956521739,,,,
1261.794,,,,100,,,,,,,,,,,,
1262.978,,,,98.9795918367,,,,,,,,,,,,
1263.818,,,,100,,,,,,,,,,,,
1265.002,,,,98.9795918367,,,,,,,,,,,,
1265.842,,,,100,,,,,,,,,,,,
1267.026,,,,98.9795918367,,,,,,,,,,,,
1268.224,,,,100,,,,,,,,,,,,
1269.05,,,,98.9795918367,,,,,,,,,,,,
1269.89,,100,,100,,,,,,,,,,,,
1271.074,,,,98.9795918367,,,,,,,,,,,,
1272.14,,,,100,,,,1.6949152542,,,,,,,,
1273.098,,,,98.9795918367,,,,,,,,,,,,
1273.938,,,,100,,,,,,,,,,,,
1275.122,,,,98.9795918367,,,,,,,,,,,,
1275.54,,,,,,,2.5641025641,,,,,,,,,
1275.962,,,,100,,,,,,,,,,,,
1277.146,,,,98.9795918367,,,,,,,,,,,,
1277.986,,,,100,,,,,,,,,,,,
1279.424,,,,98.9795918367,,,,,,,,,,,,
1280.01,,,,100,,,,,,,,,,,,
1281.194,,,,98.9795918367,,,,,,,,,,,,
1282.224,,,,100,,,,,,,,,,,,
1283.218,,,,98.9795918367,,,,,,,,,,,,
1284.058,,,,100,,,,,,,,,,,,
1285.242,,,,98.9795918367,,,,,,,,,,,,
1286.082,,,,100,,,,,,,,,,,,
1287.266,,,,98.9795918367,,,,,,,,,,,,
1288.106,,,,100,,,,,,,,,,,,
1289.29,,,,98.9795918367,,,,,,,,,,,,
1290.13,,,,100,,,,,,,,,,,,
1290.624,,,,,,,5.1282051282,,,,,,,,,
1291.314,,,,98.9795918367,,,,,,,,,,,,
1292.154,,,,100,,,,,1.9230769231,,,,,,,
1293.424,,,,98.9795918367,,,,,,,,,,,,
1294.178,,,,100,,,,,,,,4.347826087,,,,
1295.362,,,,98.9795918367,,,,,,,,,,,,
1296.224,,,,100,,,,,,,,,,,,
1297,,,,,,,7.6923076923,,,,,,,3.5714285714,,
1297.386,,,,98.9795918367,,,,,,,,,,,,
1298.226,,,,100,,,,,,,,,,,,
1299.41,,,,98.9795918367,,,,,,,,,,,,
1300.25,,,,100,,,,,,,,,,,,
1300.74,,,,,,,,0,,,,,,,,
1301.434,,,,98.9795918367,,,,,,,,,,,0,
1302.274,,,,100,,,,,,,,,,,,
1303.46,,,,98.9795918367,,,10.2564102564,,,,2.5,,,,,
1304.624,,,,100,,,,,,,,,,,,
1305.54,,,,98.9795918367,,,,,,,,,,,,2.8571428571
1306.322,,,,100,,,,,,,,,,,,
1307.506,,,,98.9795918367,,,,,,,,,,,,
1308.346,,,,100,,,,,,,,,,,,
1309.53,,,,98.9795918367,,,,,,,,,,,,
1310.224,,,,,,,12.8205128205,,,,,,,,,
1310.37,,,,100,,,,,,,,,,,,
1311.554,,,,98.9795918367,6.25,,,,,,,,,,,
1312.394,,,,100,,,,,,,,,,,,
1313.578,,,,98.9795918367,,,,,,,,,,,,
1314.418,,,,100,,,,,,,,,,,,
1315.602,,,,,,,,,3.8461538462,,,,,,,
1315.824,,,,98.9795918367,,,,,,,,,,,,
1316.442,,,,100,,,15.3846153846,,,,,,,,,
1317.626,,,,98.9795918367,,,,,,,,,,,,
1318.624,,,,100,,,,,,,,,,,,
1319.65,,,,98.9795918367,,,,,,,5,,,,,
1320.49,,,,100,,,,,,,,,,,,
1321.674,,,,98.9795918367,,,,,,,,,,,,
1322.514,,,,100,,,,,,,,,,,,
1322.98,,,,,,,17.9487179487,,,,,,,,,
1323.84,,,,98.9795918367,,,,,,,,,,,,5.7142857143
1324.538,,,,100,,,,,,,,,,,,
1325.722,,,,98.9795918367,,,,,,,,,,,,
1326.562,,,,100,,,,,,,,,,,,
1327.024,,,,,,,,,,,,,,7.1428571429,,
1328.064,,,,98.9795918367,,,,,,,,,,,,
1328.586,,,,100,,,,,,,,,,,,
1329.824,,,,98.9795918367,,,20.5128205128,,5.7692307692,,,,,,,
1330.61,,,,100,,,,,,,,,,,,
1331.9,,,,98.9795918367,,,,,,,7.5,,,,,
1332.864,,,,100,,,,,,,,,,,,
1333.818,,,,98.9795918367,,,,,,,,,,,,
1334.658,,,,100,,,,,,,,,,,,
1335.02,,,,,12.5,,23.0769230769,,,,,0,,,,
1335.842,,,,98.9795918367,,,,,,,,,,,,
1336.682,,,,100,,,,,,,,,,,,
1338.224,,,,98.9795918367,,,,,,,,,,,,
1338.706,,,,100,,,,,,,,,,,,8.5714285714
1339.18,,,,,,,25.641025641,,,,,,,,,
1339.89,,,,98.9795918367,,,,,,,,,,,,
1340.73,,,,,,,,,7.6923076923,,,,,,,
1341.024,,,,100,,,,,,,,,,,,
1342.04,,,,98.9795918367,,,,,,,10,,,,,
1342.754,,,,100,,,,,,,,,,,,
1343.34,,,,,,,28.2051282051,,,,,,,,,
1343.938,,,,98.9795918367,,,,,,,,,,,,
1345.044,,,,100,,,,,,,,,,,,
1345.48,,,,,,,,,,,,,,10.7142857143,,
1345.962,,,,98.9795918367,,,,,,,,,,,,
1346.802,,,,100,,,,,,,,,,,,
1347.52,,,,,,,30.7692307692,,,,,,,,,
1347.986,,,,98.9795918367,,,,,,,,,,,,
1348.826,,,,100,,,,,,,,,,,,
1349.46,,,,,,,,,9.6153846154,,,,,,,
1350.01,,,,98.9795918367,,,,,,,,,,,,11.4285714286
1350.85,,,,100,,,,,,,12.5,,,,,
1352.034,,,,,,,33.3333333333,,,,,,,,,
1352.224,,,,98.9795918367,18.75,7.6923076923,,,,,,,,,,
1352.874,,,,100,,,,,,,,,,,,
1354.058,,,,98.9795918367,,,,,,,,,,,,
1355.044,,,,100,,,,,,,,,,,,
1356.082,,,,98.9795918367,,,35.8974358974,,,,,,,,,
1356.922,,,,100,,,,,,,,,,,,
1358.106,,,,98.9795918367,,,,1.6949152542,11.5384615385,,,,,,,
1358.946,,,,100,,,,,,,15,,,,,
1360.13,,,,98.9795918367,,,38.4615384615,,,,,,,14.2857142857,2.5,14.2857142857
1361.2,,,,100,,,,,,7.6923076923,,,,,,
1362.154,,,,98.9795918367,,,,,,,,,,,,
1362.994,,,,100,,,,,,,,,,,,
1364.32,,,,98.9795918367,,,41.0256410256,,,,,,,,,
1365.018,,,,100,,,,,13.4615384615,,,,,,,
1366.224,,,,98.9795918367,,,,,,,17.5,,,,,
1367.042,,,,100,,,,,,,,,,,,
1368.54,,,,98.9795918367,25,,,,,,,,,,,
1368.804,,,,,,,43.5897435897,,,,,,,,,17.1428571429
1369.066,,,,100,,,,,,,,,,,,
1370.25,,,,98.9795918367,,,,,,,,,,,,
1371.304,,,,100,,,,,,,,,,,,
1371.824,,,,,,,,,15.3846153846,,,,,,,
1372.274,,,,98.9795918367,,,,,,,,,,,,
1372.78,,,,,,,,,,,,,,17.8571428571,,
1373.114,,,,100,,,46.1538461538,,,,20,,,,,
1374.624,,,,98.9795918367,,,,,,,,,,,,
1375.138,,,,100,,,,,,,,,,,,
1376.322,,,,98.9795918367,,,,,,,,,,,,
1377.162,,,,,,,48.7179487179,,,,,,,,,20
1377.424,,,,100,,,,,,,,,,,,
1377.6,,,,,,,,3.3898305085,17.3076923077,,,,,,,
1378.346,,,,98.9795918367,,,,,,,,,,,,
1379.186,,,,100,,,,,,,22.5,,,,,
1380.504,,,,98.9795918367,,,,,,,,,,,,
1381.28,,,,100,31.25,15.3846153846,51.2820512821,,,,,,,,,
1382.684,,,,98.9795918367,,,,,,,,,,,,
1383.58,,,,100,,,,,19.2307692308,,,,,,,
1384,,,,,,,,,,,,,,21.4285714286,,
1384.68,,,,98.9795918367,,,,,,,,,,,,
1384.804,,,,,,,,,,,,,,,,22.8571428571
1385.54,,,,100,,,,,,,25,,,,,
1385.824,,,,,,,53.8461538462,,,,,,,,,
1386.5,,,,98.9795918367,,,,,,,,,,,5,
1387.282,,,,100,,,,,,,,,,,,
1388.624,,,,98.9795918367,,,,,,,,,,,,
1389.306,,,,100,,,,,21.1538461538,,,,,,,
1389.82,,,,,,,56.4102564103,,,,,,,,,
1390.49,,,,98.9795918367,,,,5.0847457627,,,,,,,,
1390.96,,,,,,,,,,,27.5,,,,,
1391.424,,,,100,,,,,,,,,,,,
1391.76,,,,,,,,,,,,,,,,25.7142857143
1392.808,,,,98.9795918367,,,,,,,,,,,,
1393.354,,,,100,,,,,,,,,,,,
1394.36,,,,,37.5,,58.9743589744,,,,,,,25,,
1394.7,,,,98.9795918367,,,,,23.0769230769,,,,,,,
1395.378,,,,100,,,,,,,,,,,,
1396.592,,,,98.9795918367,,,,,,,30,,,,,
1397.402,,,,100,,,,,,,,,,,,
1398.586,,,,98.9795918367,,,61.5384615385,,,,,,,,,28.5714285714
1399.426,,,,100,,,,,25,,,,,,,
1400.61,,,,98.9795918367,,,,6.7796610169,,,,,,,,
1401.76,,,,100,,,,,,,,,,,,
1402.014,,,,,,,,,,,32.5,,,,,
1402.88,,,,98.9795918367,,,64.1025641026,,,,,,,28.5714285714,,
1403.76,,,,100,,,,,,,,,,,,
1403.9,,,,,,,,,26.9230769231,,,,,,,
1404.7,,,,98.9795918367,,,,,,,,,,,7.5,31.4285714286
1405.82,,,,100,43.75,23.0769230769,,,,,,,,,,
1407.02,,,,98.9795918367,,,,,,,,,,,,
1407.164,,,,,,,66.6666666667,,,15.3846153846,35,,,,,
1407.522,,,,100,,,,,,,,,,,,
1408.826,,,,98.9795918367,,,,8.4745762712,28.8461538462,,,,,,,
1409.546,,,,100,,,,,,,,,,,,
1411.08,,,,98.9795918367,,,,,,,,,,,,
1411.36,,,,,,,,,,,,,,,,34.2857142857
1411.57,,,,100,,,69.2307692308,,,,,,,32.1428571429,,
1412.224,,,,,,,,,,,37.5,,,,,
1413.1,,,,98.9795918367,,,,,30.7692307692,,,,,,,
1413.824,,,,100,,,,,,,,,,,,
1414.778,,,,98.9795918367,,,,,,,,,,,,
1415.68,,,,100,,,71.7948717949,,,,,,,,,
1416.96,,,,,,,,10.1694915254,,,,,,,,
1417.04,,,,98.9795918367,50,,,,,,40,,,,,37.1428571429
1417.642,,,,100,,,,,32.6923076923,,,,,,,
1418.92,,,,98.9795918367,,,,,,,,,,,10,
1419.666,,,,,,,,,,,,,,35.7142857143,,
1420.02,,,,100,,,,,,,,,,,,
1420.324,,,,,,,74.358974359,,,,,,,,,
1420.85,,,,98.9795918367,,,,,,,,,,,,
1421.69,,,,100,,,,,34.6153846154,,42.5,,,,,
1422.922,,,,98.9795918367,,,,,,,,,,,,40
1423.714,,,,100,,,,11.8644067797,,,,,,,,
1424.404,,,,,,,76.9230769231,,,,,,,,,
1425.024,,,,98.9795918367,,,,,,,,,,,,
1425.854,,,,,,,,,36.5384615385,,,,,,,
1426.04,,,,100,,,,,,,45,,,,,
1427.12,,,,98.9795918367,,,,,,,,,,,,
1427.304,,,,,,,,,,,,,,39.2857142857,,
1427.824,,,,100,,30.7692307692,,,,,,,,,,
1428.74,,,,,56.25,,,,,,,,,,,42.8571428571
1428.946,,,,,,,79.4871794872,,,,,,,,,
1429.22,,,,98.9795918367,,,,,,,,,,,,
1429.484,,,,,,,,,,,,4.347826087,,,,
1429.786,,,,,,,,13.5593220339,38.4615384615,,,,,,,
1430.144,,,,100,,,,,,,,,,,,
1430.98,,,,98.9795918367,,,,,,,47.5,,,,12.5,
1432.064,,,,100,,,,,,,,,,,,
1432.994,,,,98.9795918367,,,,,,,,,,,,
1433.834,,,,,,,,,40.3846153846,,,,,,,
1434.1,,,,100,,,,,,,,,,,,
1434.32,,,,,,,,,,,,,,,,45.7142857143
1435.018,,,,,,,,,,,,,,42.8571428571,,
1435.26,,,,98.9795918367,,,,,,,,,,,,
1435.48,,,,,,,,15.2542372881,,,,,,,,
1435.712,,,,,,,,,,,50,,,,,
1435.88,,,,100,,,82.0512820513,,,,,,,,,
1437.104,,,,98.9795918367,,,,,,23.0769230769,,,,,,
1437.882,,,,100,,,,,42.3076923077,,,,,,,
1439.4,,,,98.9795918367,,,,,,,,,,,,
1439.58,,,,,62.5,,,,,,,,,,,
1439.906,,,,,,,,,,,,,,,,48.5714285714
1440,100,100,100,98.9795918367,62.5,30.7692307692,82.0512820513,15.2542372881,42.3076923077,23.0769230769,50,4.347826087,0,42.8571428571,12.5,48.5714285714
