Time (min),CLK,clk,CRY,cry,CWO,cwo,CYC/CLK,pdp1,PDP1,per,PER,PER/TIM-p,tim,TIM,VRI,vri
1000.008, , , , , , ,7, , , , , , , , , 
1000.286, , , ,68, , , , , , , , , , , , 
1000.824, ,89, , , , , , , , , , , , , , 
1002.03, , ,92,67, , , , , , , , , , , , 
1002.75, , , , , , , , , ,0, , , , , , 
1003.47, , , , , , , , , , , ,20, , , , 
1004.234, , , , , ,1, , , , , , , , , , 
1005.856, ,90,93, , , , , , , , , , , , , 
1005.976, , , , , ,2, , , , , , , , , , 
1006.35, , , ,66, , , , , , , , , , , , 
1007.644, , ,92, , , , , , , , , , , , , 
1007.826, , , ,65, , , , , , , ,19, , , , 
1008.78, , , , , , ,8, , , , , , , , , 
1010.56, , , , , , ,7, , , , , , , , , 
1011.732, , , , , , , , ,37, , , , , , , 
1012.166, , , ,64, , ,8, , , , , , , , , 
1012.708, , , , , , , , , ,1, , , , , , 
1013.424, , , , , , , , , , , , , , ,50, 
1013.55, , , , , , , , , , , , , , , ,2
1013.956, , , ,63, , , , , , , , , , , , 
1016.244, ,89, , , , , , , , , , , , , , 
1016.43, , , , , ,3, , , , , , , , , , 
1018.116, , , ,62, , , , , , , , , , , , 
1018.302, , , , , , ,7, , , , , , , , , 
1019.75, , , ,61, , , , , , , , , , , , 
1020.03, , , , , , ,9,2, , , , , , , , 
1021.19, , , , , ,2, , , , , , , , , , 
1021.674, , , , , , ,8, , , , , , , , , 
1022.516, , ,92, , , , , , , , , , , , , 
1022.804,64, , , , , , , , , , , , , , , 
1023.4, , , , , , ,9, , , , , , , , , 
1023.956, , , , , , , , , , , , ,2, , , 
1024.024, , , ,60, , , , , , , , , , , , 
1024.576,63, , , , , , , , , , , , , , , 
1025.07, , , , , ,3, , , , , , , , , , 
1025.79, , , ,59, , , , , , , , , , , , 
1026.324,64,90, , , , , , , , , , , , , , 
1026.632, , ,91, , , , , , , , , , , , , 
1027.95,63, , , , , , , , , , ,18, , , , 
1028.414, , ,92, , , , , , , , , , , , , 
1029.432, , , , , , ,8, , , , , , , , , 
1029.948, , , ,58, , , , , , , , , , , , 
1030.284, , , , , , , , ,36, , , , , , , 
1031.1, , , , , , ,9, , , , , , , , , 
1031.716, ,89, ,57, , , , , , , , , , , , 
1032.022, , ,91, , , , , , , , , , , , , 
1033.362, , , , , ,4, , , , , , , , , , 
1035.782, , , ,56, , , , , , , , , , , , 
1036.626, , , , , , ,10,1, , , , , , ,49, 
1037.16, , , , , , , , , ,2, , , , , , 
1037.516, , , ,55, , , , , , , , , , , , 
1038.03, , , , , ,3, , , , , , , , , , 
1038.394, , , , , , , ,2, , , , , , ,50, 
1038.914, , , , , , , , , ,1, , , , , ,3
1039.238, , , , , , , , , , , ,19, , , , 
1039.828, , , , , ,4, , , , , , , , , , 
1041.454, , ,91, , , , , , , , , , , , , 
1041.636, , , ,54, , , , , , , , , , , , 
1043.326, , , ,53, , ,10, , , , , , , , , 
1045.092, , , , , , ,11, , , , , , , , , 
1045.726, , ,90, , , , , , , , , , , , , 
1046.792, ,88, , , , , , , , , , , , , , 
1047.39, , ,91, , , , , , , , , , , , , 
1047.586, , , ,52, , , , , , , , , , , , 
1047.886, , , , , , , , , , , ,18, , , , 
1049.326, , , ,51, , , , , , , , , , , , 
1049.404, , , , , , , , ,35, , , , , , , 
1051.178, , ,90, , , , , , , , , , , , , 
1051.518, , , , , , ,10, , , , , , , , , 
1053.224, , , , , , ,11, , , , , , , , , 
1053.326, , , ,50, , , , , , , , , , , , 
1055.016, , , , , , ,11, , , , , , , , , 
1055.102, , , ,49, , , , , , , , , , , , 
1056.75, , , , , , ,12, , , , , ,1, , , 
1058.008, , , , , , , ,3,36,2, , , , , , 
1059.36, , , ,48, , , , , , , , , , , , 
1060.08, , , , , , , , , , , , , , ,49, 
1060.15, , , , , , , , , , , , , , , ,4
1060.56, , ,89, , , , , , , , , , , , , 
1061.07, , , ,47, , , , , , , , , , , , 
1061.79, , , , , ,5, , , , , , , , , , 
1061.828, , , , , , , , , , , ,19, , , ,3
1062.874, ,87, , , , , , , , , , , , , , 
1063.23, , , , , , ,11, , , , , , , , , 
1064.138, , ,90, , , , , , , , , , , , , 
1065.024, , , , , , ,13, , , , , , , , , 
1065.206, , , ,46, , , , , , , , , , , , 
1065.596, , , , , , , , , , , , ,2, , , 
1066.796, , , , , , ,12, , , , , , , , , 
1066.83, , , ,45, , , , , , , , , , , , 
1067.652, , ,89, , , , , , , , , , , , , 
1067.816, , , , , , , , , , , ,18, , , , 
1068.094, , , , , ,6, , , , , , , , , , 
1068.444, ,88, , , , , , , , , , , , , , 
1068.588, , , , , , ,13, ,35, , , , , , , 
1071.15, , , ,44, , , , , , , , , , , , 
1072.942, , , ,43, , , , , , , , , , , , 
1073.374, , , , , , , ,4, , , , , , , , 
1074.636, , ,89, , , , , , , , , , , , , 
1074.75, , , , , , ,12, , , , ,19, , , , 
1076.354, , , , , , ,13, , , , , , , , , 
1076.938, , , ,42, , , , , , , , , , , , 
1078.056, , , , , , ,12, , , , , , , , , 
1078.384, , , , , , , , , , , , , , , ,4
1078.534, ,87, ,41, , , , , , , , , , , , 
1078.936, , ,88, , , , , , , , , , , , , 
1079.306, , , , ,5,7, ,3, , , , , , , , 
1079.79, , , , , , ,13, , , , , , , , , 
1082.67, , ,89, , , , , , , , , , , , , 
1082.964, , , ,40, , , , , , , , , , , , 
1083.42, , , , , , ,14, , , , , , , , , 
1083.648, , , , , , , , , , , , , , ,48, 
1084.452, , ,88, , , , , , , , , , , , , 
1084.686, , , ,39, , , , , , , , , , , , 
1085.09, , , , , , ,14, , , , , , , , , 
1086.846, , , , , , ,14, , , , , , , , , 
1087.728, , , , , , , , , , , ,18, , , , 
1088.192, , , , , , , , ,34, , , , , , , 
1088.37, , , , , , , ,4, , , , , , , , 
1088.456, , ,87, , , ,14, , , , , , , , ,3
1088.81, , , ,38, , , , , , , , , , , , 
1090.152, , , , , , ,14, , , , , , , , , 
1090.59, , , ,37, , , , , , , , , , , , 
1090.652, ,88, , , , , , , , , , , , , , 
1090.818,63, , , , , , , , , , , , , , , 
1091.902, , , , , , ,15, , , , , , , , , 
1092.114, , ,88, , , , , , , , , , , , , 
1093.576, , , , , , ,14, , ,3, , , , , , 
1094.444,63, , , , , , , , , , , , , , , 
1094.73, , , ,36, , , , , , , , , , , , 
1094.79, ,87, , , , , , , , , , , , , , 
1095.37, , , , , , ,15, , , , , , , , , 
1095.63, , ,87, , ,8, , , , , , , , , , 
1095.912, , , , , , , , , , , , , , , ,4
1096.238,62, , , , , , , , , , , , , , , 
1096.5, , , ,35, , , , , , , , , , , , 
1098.398, , , , ,4, , , , , , , , , , , 
1099.73, , , , , , , , , , , , ,3, , , 
1099.986, , ,86, , , , , , , , , , , , , 
1100.318, , , , , ,9, , , , , , , , , , 
1100.566, , , ,34, , , , , , , , , , , , 
1101.726, , , , , , ,15, , , , , , , , , 
1102.014, , , , , , , ,5,35, , , , , , , 
1102.11, , , , , ,8, , , , , , , , , , 
1102.348, , , ,33, , , , , , , , , , , , 
1103.616, , ,87, , , , , , , , , , , , , 
1103.81, , , , , ,9, , , , , , , , , , 
1106.43, , , ,32, , , , , , , , , , , , 
1107.15, , ,86, ,5, ,16, , , , , , , , , 
1107.87, , , , , , , , ,34, , , , , , , 
1108.05, , , , , , , , , , , , , , ,47, 
1108.196, , , ,31, , , , , , , , , , , , 
1108.704, , , , , , , , , , , ,17, , , , 
1110.4, , , , , ,10, , , , , ,18, , , , 
1111.47, , ,85, , , , , , , , , , , , , 
1111.66, , , , , , , , , , , , , , ,48,5
1112.19, , , ,30, , , , , , , , , , , , 
1113.63, , , , , , ,15, , , , , , , , , 
1113.792, , , ,29, , , , , , , , , , , , 
1114.518, , , , , , , ,6, , , , , , , , 
1115.556, , ,86, , , , , , , , , , , , , 
1117.23, , , , , , ,16, , , , , , , , , 
1117.33, , ,85, , , , , , , , , , , , , 
1117.95, , , ,28, , , , , , , , , , , , 
1118.67, , , , , , , ,5, , , , , , , , 
1119.028, , ,85, , , , , , , , , , , , , 
1119.48, , , ,27, , , , , , , , , , , , 
1120.828, , ,85, , , , , , , , , , , , , 
1122.426, , ,84, , , , , , , , , , , , , 
1123.968, , , ,26, , ,16, , ,4, , , , , , 
1124.778, , , , , ,11, , , , , , , , , , 
1125.74, , , ,25, , ,17, , , , , , , , , 
1125.87, , ,83, , , , , , , , , , , , , 
1126.378, , , , , , , ,6, , , , , , , , 
1127.36, ,86, , , , ,17, , , , , , , , , 
1128.118, , , , , , , , ,33, , , , , , , 
1129.056, , , , , , ,17, , , , , , , , , 
1129.47, , , , , , , , , , , ,17, , , , 
1130.024, , , ,24, , , , , , , , , , , , 
1130.316, , , , ,6, , , , , , , , , , , 
1131.816, , ,82,23, , , , , , , , , , , , 
1132.084, , , , , , , , ,34, , , , , , , 
1132.35, , , , , , , , , , , , , , ,47, 
1133.79, , , , , ,12, , , , , , , , , , 
1134.048, , , , , , , , , ,3, , , , , , 
1135.23, ,87, , , , , , , , , , , , , , 
1135.842, , , , , , , , , ,4, , , , , , 
1135.974, , , ,22, , ,18, , , , , , , , , 
1137.62, , , ,21, , ,18,7, ,3, ,18, , , , 
1138.056, , , , , ,13, , , , , , , , , , 
1139.586, , ,81, , , , , , , , , , , , , 
1139.756, , , , , ,12, , , , , , , , , , 
1141.028, , , , , , , , , , , , , , , ,6
1141.188, , , , , ,13,18, , , , , , , , , 
1141.822, , , ,20, , , , , , , , , , , , 
1142.708, , , , , ,12,18, , , , , , , , , 
1143.372, ,86, ,19, , , , , , , , , , , , 
1144.482, , , , , ,13,19, , , , , , , , , 
1145.442, , ,80, , , , , , , , , , , , , 
1146.308, , , , , , , , , , , ,19, , , , 
1147.67, , , ,18, , , , , , , , , , , , 
1148.008, , , , , , , , , , , ,18, , , , 
1148.412, , , , , , , , ,33, , , , , , , 
1148.91, , , , , , , ,8, , , , , , , , 
1149.132, , , ,17, , , , , , , , , , , , 
1150.35, , , , , , , , , ,4, , , , , , 
1150.594, , , , , , ,18,7, , , , , , , , 
1151.79, , ,79, , , , , , , , , , , , , 
1151.886, , , , , , , , , , ,3, , , , , 
1152.056, , , , , , ,19, , , , , , , , , 
1153.526, , , ,16, , , , , , , , , , , , 
1154.124, , , , , ,14, , , , , , , , ,48,7
1154.988, , , ,15, , , , , , , , , , , , 
1155.756, , , , , , , , , , , , , , ,47, 
1156.334, , , , , , , , , , , , ,4, , , 
1156.442, , ,78, , , , , , , , , , , , , 
1157.778, ,87, , , , , , ,34, , , , , , , 
1158.066, , , , , ,15,19, , , , , , , , , 
1159.178, , , , , , , , , ,3, , , , , , 
1159.506, ,86, ,14, , , ,8, , , , , , , , 
1159.774, , , , , , ,20, , , , , , , , , 
1161.15, , ,77,13, , , , , , , , , , , , 
1161.412, , , , , , ,20, , , , , , , , , 
1161.87, , , , , ,14, , , , , , , , , , 
1162.698, , ,77, , , , , , , , , , , , , 
1163.136, , , , , , ,21, , ,4, , , , , , 
1164.314, ,85,76, , , , , , , , , , , , , 
1164.9, , , , , , ,20, , , , , , , , , 
1165.47, , , ,12, ,15, , , , , , , , , , 
1166.556, , , , ,7, , , , , , , , , , , 
1166.676, , , , , , ,21, , , , , , , , , 
1166.91,61, , , , , , , , , , , , , , , 
1167.264, , , ,11, , , , , , , , , , , , 
1168.578,62, , , , , , , ,33, , , , , , , 
1169.206, , ,75, , ,16, , , , , , , , , , 
1169.6, , , , , , , ,9, , , , , , , , 
1170.098,61, , , , , , , , , , , , , , ,6
1170.51, , , , , , , , , , , ,17, , , , 
1170.844, , ,75, , , , , , , , , , , , , 
1171.362, , , ,10, , , , , , , , , , , , 
1171.672,62, , , , , , , , , , , , , , , 
1172.524, , ,74, , , , , , , , , , , , , 
1172.754, , , ,9, , ,20, , , , , , , , , 
1173.396,61, , , , , , , , , , , , , , , 
1174.164, , ,74, , , , , , , , , , , , , 
1174.334, , , , , , ,21, , , , , , , , , 
1175.092,62, , , , , , , , ,5, , , , , , 
1175.928, , ,73, , , , , , , , , , , , , 
1176.496, ,84, , , ,17, , , , , , , , , , 
1176.816,61, , , , , , , , , , , , , , , 
1177.192, , , ,8, , , , , , , , , , , , 
1177.71, , , , , , , , ,34, , , , , , , 
1178.524,62, , , , , ,22, , , , , , ,1, ,7
1178.658, , , ,7, , , , , , , , , , , , 
1179.178, , , , , , , ,8, , , , , , , , 
1179.258, , , , , , , , , , , , ,5, , , 
1179.87, ,85, , , ,16, , , , , , , , , , 
1180.248,61, , , , , ,22, , , , , , ,0, , 
1180.85, , , , , , , , , ,4, , , , , , 
1180.986, , ,71, , , , , , , , , ,4, , , 
1181.346, , , , ,8, , , , , , , , , ,46, 
1182.03, , , , , , ,23, , , , , , , , , 
1183.072, , , ,6, , , , , , , , , , , , 
1183.47, , , , , ,17, , , , , , , , , , 
1183.696, , , , , , ,23, , , , , , , , , 
1184.644, , , ,5, , , , , , , , , , , , 
1185.042, , , , , ,18, , , , , , , , , , 
1185.42, , , , , , ,23, , , , , , , , , 
1186.256, , ,69, , , , , , ,5, , , , , , 
1186.674, , , , ,7, , , , , , , , , , , 
1187.144, , , , , , ,23, , , , , , , , , 
1188.024, , ,69, , , , ,9, , , , , , , , 
1188.868, , , , , , ,24, ,33, , , , , , , 
1189.004, , , ,4, , , , , , , , , , , , 
1189.57, , , , , , , , , , , , , , , ,8
1190.592, , , , , , ,24, , , , , , , , , 
1190.686, , , ,3, , , , , , , , , , ,47, 
1191.53, , ,68, , , , , , , , , , , , , 
1192.316, , , , , , ,23, , , , , , , , , 
1193.13, ,84,67, , , , , , , , , , , , , 
1193.566, , , , , ,19, , , , , , , , , , 
1194.04, , , , , , ,24, , , , , , , , , 
1194.676, , ,66,2,8, , , , , , , , , , , 
1196.376, , , , , , , ,10,34, , , , , , , 
1196.47, , ,65,1, , , , , ,6,4, , , , , 
1198.108, , ,64, , , , , , ,5, , , , , , 
1199.342, , , , , , , , , , , , ,5, , , 
1199.574, , ,63, , , , , , , , , , , , , 
1200.09, , , , , , , , , , , , , , , ,9
1200.782, , , ,0, , , , , , , , , , , , 
1200.936, , , , , , ,25, , , , , , , , , 
1201.236, , ,62, , , , , , , , , , , , , 
1202.222, ,85, , , , , , , , , , , , , , 
1202.836, , , , , ,20, , , , , , , , , , 
1204.596, , , , , ,21, , , , , , , , , , 
1204.944, , ,61, , , , , , , , , , , , , 
1206.15, , , , , , , , , ,6, , , , , , 
1206.214, , , , , ,20, , , , , , , , ,46, 
1206.55, , ,60, ,9, , , , , , , , , , ,8
1207.888, , , , , , ,26, , , , , , , , , 
1208.014, , , , , ,21, , , , , , , , , , 
1208.132, , ,59, , , , , , , , , , , , ,9
1209.074, , , , , , , , ,33, , , , , , , 
1209.612, ,84,58, , ,20,26, , , , , , , , , 
1211.364, , , , , ,21,26, , , , , , , , , 
1212.31, , , , , , , ,11, , , , , , , , 
1212.822, , , , , , , , ,34, , , , , , , 
1213.096, , ,57, , , ,26, , , , , , , , , 
1214.84, , ,56, , , ,26, , , , , , , , , 
1215.306, , , , , , , , , ,5, , , , , , 
1216.63, , ,55, , , ,27, , , , , , , , , 
1217.564, , , , , ,22, , , , , , , , , , 
1218.316, , ,54, , , ,27, , , , , , , , , 
1219.308, , , , , ,23, , , , , , , , , , 
1219.518, , , , , , , , , , , , , , , ,10
1219.798, , , , , , , , , , , , , , ,47, 
1220.056, , , , , , ,27,12, , , , , , , , 
1220.982, , , , , ,22, , , , , , , , , , 
1222.232, , ,53, , , , , , , , , , , , , 
1223.488, , , , , , , , , , , , ,4, , , 
1223.87, , ,52, , , , , , , , , , , , , 
1224.59, , , , , , , , , ,6, , , , , , 
1225.212, , , , , , , , , , , , , , , ,9
1225.624, , ,51, , ,23, , , , , , , , , , 
1226.964, , , , , , ,29, , , , , , , , ,10
1227.088,61, , , , , , , , , , , , , , , 
1228.688, , , , ,10, ,28, , , , , , , , , 
1228.876,60, , , , , , , , , , , , , , , 
1229.542, , ,50, , , , , , , , , , , , , 
1229.644, , , , , , , , , , , ,18, , , , 
1230.45, , , , , , ,29, , , , , , , , , 
1231.004, , , , , , , , , , , , , , ,46, 
1231.25, , ,49, , ,24, , , , , , , , , , 
1232.802, , ,48, , ,25, , , , , , , , , , 
1233.966, , , , , , ,28, , , , , , , , , 
1234.464, , , , , , , ,13, , , , , , , , 
1234.6, , , , , ,23, , , , , , , , , , 
1235.056, , , , , , , , , , , ,17, , , , 
1235.64, , , , , , ,29, , , , , , , , , 
1235.968, , , , , , , , , , , , ,5,1, , 
1236.266, , , , , ,24, , , , , , , , , , 
1237.014, , ,47, , , , , , , , , , , , , 
1237.392, , , , , , ,29, , , , , , , , , 
1237.572, , , , , , , , , , , , , ,0, , 
1238.044, , , , , ,25, , , , , , , , , , 
1238.668, , ,46, , , , , , , , , , , , , 
1239.116, , , , ,11, ,30, , , , , , , , , 
1240.868, , , , , , ,29, , , , , , , , , 
1241.37, , , , , , , ,14,35, , , , , , , 
1241.808, , , , , , , , , ,7, , , , , , 
1242.516, , ,45, , , , , , , , , , , , , 
1242.636, , , , , , ,30, , , , , , , , , 
1243.06, ,83, , , , , ,13, , , , , , , , 
1244.266, , ,44, , , , , , , , , , , , , 
1244.344, , , , , ,26,30, , , , , , , , , 
1244.812, ,84, , , , , , , , , , , , , , 
1245.624, , , , , , , , , ,6, , , , , , 
1245.682, , , , ,10, , , , , , , , , , , 
1246.068, , , , , , ,30, , , , , , , , ,11
1246.344, , , , , , , , , , , , , , ,47, 
1247.82, , ,43, , , ,29, , , , , , , , , 
1248.446, , , , , , , ,14,34, , , , , , , 
1249.238, , , , ,11, , , , , , , , , , , 
1249.572, , ,42, , , ,30, , , , , , , , , 
1250.152, , , , , , , , , ,7, , , , , , 
1251.324, , , , , , ,30, , , , , , , , , 
1252.05, , , , , ,27, , , , , , , , , , 
1253.076, , , , , , ,30, , , , , ,6, , , 
1253.698, , ,41, , , , , , , , , , , , , 
1254.22, , , , , , , , ,35, , , , , , , 
1254.828, , , , , , ,30, , , , , , , , ,12
1254.996, , , , , , , ,15, , , , , , , , 
1255.48, , ,40, , , , , , , , , , , , , 
1255.76, , , , , , , , , , , , , , ,46, 
1257.326, , , , , , , , , , , ,16, , , , 
1257.828, , , , , , , , , , , , ,5, , , 
1258.556, , , , ,12, ,31, , , , , , , , , 
1259.954, ,83, , , , , , , , , , , , , , 
1260.084, , ,39, , , , , , , , , , , , , 
1261.836, , ,38, , , , , , , , , , , , , 
1262.196, , , , , ,28, , , , , , , , , , 
1263.034, , , , , , , , , , , , , ,1, , 
1263.834, , , , , ,29, , , , , , , , , , 
1264.818, , , , , , , , , , , , , ,0, , 
1265.34, , , , , , , , , , , ,17, , , , 
1266.196, , , , , , , , , ,8, , , , , , 
1266.598, , ,37, , , , , , , , , , , , , 
1267.1, , , , , , ,32, , , , , , , , , 
1267.3, ,84, , , , , , , , , , , , , , 
1268.31, , ,36, , , , ,16, , , , , , , , 
1268.844, , , , , , ,33, , , , , ,6, , , 
1270.596, , , , , , ,32, , , , , , , ,47, 
1271.182, , , , , , , , , ,7, , , , , , 
1272.348, , , , , , ,33, , , , , , , , , 
1272.948, , , , , , , , , ,8, , , , , , 
1273.402, , ,35, , , , , , , , , , , , , 
1274.116, , , , , ,30, , , , , , , , , , 
1275.196, , ,34, , , , , , , , , , , , , 
1275.618, , , , ,13, , , , , , , , , , , 
1276.326, ,83, , , , , , , , , , , , , , 
1277.662, , , , , , , , ,36, , , , , , , 
1277.996, , , , , , , , , , , , , , , ,13
1278.564, , , , , , , , , ,7, , , , , , 
1279.104, , , , , , ,32, , , , , , , , , 
1279.668, , , , , , , , , , , ,16, , , , 
1280.288, , , , , , , , , ,8, , , , , , 
1280.604, , ,33, , , , , , , , , , , ,46, 
1280.884, , , , , , ,33, , , , , , , , , 
1281.982, , , , , , , , , ,7, , , , , , 
1283.422, , , , , ,31, , , , , , , , , , 
1283.872, , , , ,14, , , , , , , , , , , 
1284.378, , ,32, , , , , , , , , , , , , 
1284.722, , , , , , ,34, , , , , , , , , 
1286.1, ,82, , , , , , , , , , , , , , 
1286.688, , , , , , , ,17, , , , , , , , 
1287.742, ,83, , , , , , , , , , , , , , 
1288.264, , ,31, , , , , , , , , , , , , 
1288.462, , , , , , , ,16, ,8, , , , , , 
1288.984, , , , , , ,34, , , , ,17, , , , 
1291.354,60, , , , , , , , , , , , , , , 
1292.23, , ,30, , ,32, , , , , , , , , , 
1292.656, , , , , , , ,17, , , , , , , , 
1292.782, , , , , , ,35, , , , , , , , , 
1292.86, ,82, , , , , , , , , , , , ,47,14
1293.666, , , , , , , , , ,8, , , , , , 
1293.966, , , , , ,33, , , , , , , , , , 
1294.58, , , , , , ,34, , , , , , , , , 
1294.942,59, , , , , , , , , , , , , , , 
1295.684, , , , , ,32, , , , , , , , , , 
1296.24, , , , , , ,35, , , , , , , , , 
1296.382, , ,29, , , , , , , , , , , , , 
1296.672,60, , , , , , , , , , , , , , , 
1297.468, , , , , ,33, , , , , , , , , , 
1298.464,59, , , , , , ,18,37, , , , , , , 
1298.598, , , , , , , , , , , , ,7, , , 
1299.262, , , , , ,34, , , , , , , , , , 
1299.322, , , , ,15, , , , , , , , , , , 
1300.12,60, , , , , , , , , , , , , , ,15
1300.702, , ,28, , , , , , , , , , , , , 
1300.928, , , , , ,33, , , , , , , , , , 
1301.788,59, , , , , , , , , , , , , , , 
1302.432, , , , , , ,37, , , , , , , , , 
1302.642, , , , , ,34, , , , , , , , , , 
1303.432, , , , , , , , , , , , , ,1, , 
1303.582,60, , , , , , , , , , , , , , , 
1304.214, , , , , , ,37, , , , , , , , , 
1305.198, , ,27, , , , , , , , , , ,0, , 
1305.28, , , , , , , , ,36, , , , , , , 
1305.352,59, , , , , , , , , , , , , , , 
1305.396, , , , , , , , , , , , , , ,46, 
1305.996, , , , , , ,36, , , , , , , , , 
1307.08,60, , , ,16, , , ,37, , , , , , , 
1307.778, , , , , , ,37, , , , , , , , , 
1308.622,59, , , ,15, , , , , , , ,6, , , 
1309.004, , , , , , , , , ,9,5, , , , , 
1309.458, , , , , , , , , , , , , , , ,14
1309.56, , , , , , ,37, , , , , , , , , 
1309.61, , , , , , , ,19, , , , , , , , 
1309.724, , ,26, , , , , , , , , , , , , 
1311.334, , , , , ,35, , , , , , , , , , 
1312.222, , , , , , , , , , , , ,7, , , 
1313.672, , , , , , , , , , , , , , ,47, 
1313.972, , , , , , , , , , , , , , , ,15
1314.052, , , , ,16, , , , , , , , , , , 
1314.442, , ,25, , , , , , , , , , , , , 
1316.628, , , , , , ,38, , , , , , , , , 
1317.8, , , , , , , , ,38, , , , , , , 
1319.422, , ,24, , ,36, , , , , , , , , , 
1320.286, , , , , , , ,20, , , , , , , , 
1320.598, , , , , , , , , , , , , , , ,16
1321.03, , , , ,17, , , , , , , , , , , 
1321.314, , , , , , ,38, , , , , , , , , 
1322.754, , , , , , , , , , , , , ,1, , 
1323.452, , , , , , , , ,37, , ,16, , , , 
1324.462, , , , , , , , , , , , , ,0, , 
1324.762, , ,23, , , , , , , , , , , , , 
1325.182, , , , , , , , ,38, , , , , , , 
1325.508, , , , , , ,39, , , , , ,8, , , 
1326.126, ,81, , , , , , , , , , , , , , 
1327.29, , , , , , ,39, , , , , , , , , 
1327.39, , , , , ,37, , , , , , , , , , 
1327.78, ,82, , , , , , , , , , , , , , 
1329.072, , , , , , ,40, , , , , , , , , 
1329.812, , , , , , , , , , , ,17, , , , 
1330.132, , ,22, , , , , , , , , , , ,47, 
1330.66, , , , , , , ,21, , , , , , , , 
1330.854, , , , , , ,40, , , , , , , , , 
1330.888, , , , , , , , , , , , ,7, , , 
1331.662, , , , , , , , , ,8, , , , , , 
1332.636, , , , , , ,39, , , , , , , , , 
1333.386, , , , , , , , , ,9, , , , , , 
1333.54, , , , , , , , , , , , , , , ,17
1334.418, , , , , , ,40, , , , , , , , , 
1334.542, , , , ,18, , , , , , , , , , , 
1334.988, , , , , ,38, , ,39, , , , , , , 
1335.708, , ,21, , , , ,22, , , , , , , , 
1336.2, , , , , , ,40, , , , , , , , , 
1337.484, , , , , , , ,21, , , , , , , , 
1337.982, , , , , , ,41, , , , , , , , , 
1338.142, , , , , , , , , , , , ,8, , , 
1339.196, , , , , , , ,22, , , , , , , , 
1339.764, , , , , , ,40, , , , , , , , ,18
1341.022, , , , ,19, , , ,38, , , , , , , 
1341.546, , , , , , ,41, , , , , , , , ,16
