Time (min),CLK,clk,CRY,cry,CWO,cwo,CYC/CLK,pdp1,PDP1,per,PER,PER/TIM-p,tim,TIM,VRI,vri
1652.068, , , , , , , , , , , ,24, , , , 
1653.054, , , , , ,35, ,36, , , , , , , , 
1653.372, ,81, , , , , , , , , , , , , ,29
1653.854, , , , , , ,35, , , , , , , , , 
1654.506, , , , , , , , , , , , , ,6, , 
1654.782, , , , , ,34, , , , , , , , , , 
1655.234, , , , , , , , , , , , , , ,60, 
1656.808, , , , , , , , , , ,5, , , , , 
1657.762, , , , , , ,34, , , , , ,7, , , 
1659.38, , , , , , , , , , , , , , , ,28
1659.508, , , , , , , , , , , ,25, , , , 
1659.65, , , , , ,33, , , , , , , , , , 
1660.832, ,80, , , , , , , , , , , , , , 
1661.028, , , , , , , , , , , , , , , ,29
1661.26, , , , , , , , ,72, , , , , , , 
1661.422, , , , , ,32, , , , , , ,8,7, , 
1661.544, , , , , , ,33, , , , , , , , , 
1662.054, , , , , , , , , , , , , , ,61, 
1662.87, , , , , ,32, , , , , , , , , , 
1663.452,56, , , , , , , , , , , , , , , 
1664.566, , , , , ,31, , , , , , , , , , 
1665.022, , ,1, , , , , , , , , , , , , 
1665.218, , , , , , ,32, , , , , , , , , 
1666.09, , , , , ,31, , , , , , , , , , 
1666.788, , ,2, , , , , , , , , ,7, , , 
1666.908, , , , , , , , , , , , , , , ,28
1667.182,55, , , , , , , , , , , , , , , 
1668.626, , , , , , , ,35, , , , , , , ,27
1668.93,56, , , , , , , , , , , , , , , 
1669.162, , , , , , ,31, , , , , , , , , 
1670.382, , , , , , , ,36, , , , , , , ,28
1670.67,55, , , , , , , , , , , , , , , 
1671.066, , , , , ,29, , , , , , , , , , 
1671.152, , , , , , , , ,73, , , , , , , 
1671.34, , , , , , , , , ,1, , , , , , 
1672.15, , , , , , , ,35, , , , , , , , 
1672.46,56, , , , , , , , , , , , , , , 
1672.668, , , , , , , , , , , ,26, , , , 
1672.844, , ,3,2, , , , , , , , , , , , 
1672.942, , , , , , ,30, ,72, , , , , , , 
1674.23,55, , , , , , , , , , , , , , , 
1674.382, , , , , , , , , , , ,27, , , ,27
1674.724, , , , , , ,29, ,73,0, , , , , , 
1675.6, , , , ,41, , , , , , , , , , , 
1675.864,56, , , , ,28, , , , , , ,6, , , 
1676.476, , , , , , ,28, , , , , , , , , 
1676.542, , ,4, , , , , , , , , , , , , 
1677.352, , , , ,42, , , , , , , , , , , 
1677.474,55, , , , ,28, , , , , , ,7, , , 
1678.228, , ,5, , , ,28, , , , , , , , , 
1678.702, , , ,3, , , , , , , , , , , , 
1679.228,56, , , , ,27, , , , , , , , , , 
1679.538, , , , , , , , , , , , , , , ,28
1679.838, , , , , , , , , ,1, , , , , , 
1680.014, , , , , , ,27, , , , , , , , , 
1680.694, , , , , , , , , , , , , ,6, , 
1681.022,55, , , , , , , , , , , , , , , 
1681.3, , , , , , , , , , , ,26, , , ,27
1681.59, , , , , , ,28, ,74,0, , , , , , 
1682.166, , ,6, , , , , , , , , , , , , 
1682.614, , , ,4, , , , , , , , , , , , 
1682.862, , , , , , , ,34, , , , , , , , 
1682.982, , , , ,41, , , , , , , , , , , 
1683.03, , , , , ,26, , , , , , , , , , 
1683.124, , , , , , ,27, ,73, , , , , ,62, 
1684.33, , , ,5, , , , , , , , , , , , 
1684.564, , , , , , , ,35, , , , , , , , 
1684.77, , , , , ,25, , , , , , , , , , 
1684.886,55, , , , , , , , , , , , , , , 
1685.19, , , , , , , , , , , , ,6, , , 
1686.006, , ,8,5, , , ,34, , , , , , , , 
1686.63, , , , , , , , ,74, , , , , , , 
1687.264, , , , , , ,26, , , , , , , , , 
1687.692, , ,9,6, , , , , , , , , , , , 
1688.912, , , , , ,24, , , , , , , , , , 
1689.244, , ,10,6, , , , , , , , , , , , 
1690.684, , , , , ,23, , , , , , , , , , 
1690.81, , , , , , ,25, , , , , , , , , 
1691.012, , ,11, , , , , , , , , , , , , 
1691.978, , , , , , , , , , , , , , , ,26
1692.44, , , , , , ,25,33, , , , , , , , 
1692.698, , ,12, , , , , , , , , , , , , 
1693.388, , , , , , , , , , , ,27, , , , 
1693.95, , , ,7, , ,23, , , , , , , , , 
1694.458, , , , , , , , , , , , ,5, , , 
1694.65, ,81, , , , , , , , , , , , , , 
1695.008, , , , , , , , , , , ,26, , , , 
1695.416, , , , , , , , , , , , , ,5, , 
1695.54, , , ,8, ,21,22, , , , , , , , , 
1696.326, , ,14, , , , , , , , , , , , , 
1696.896, , , , , , , , , , , , , , , ,25
1697.236, , , , , ,20,22,32, , , , , , , , 
1697.438, , , , ,40, , , ,75, , , , , , , 
1697.918, , ,16, , , , , , , , , , , , , 
1698.164, ,80, , , , , , , , , , , , , , 
1699.606, , ,17, , , , , , , , , , , , , 
1699.932, , , ,9, , , , , , , , , , , , 
1700.808, , , , , , ,21, , , , , , , , , 
1701.046, , ,18, , , , , , , , ,27, , , , 
1701.684, , , ,10,41, , , , , , , , , , ,26
1701.932, , , , , , , , , , , , ,5, , , 
1702.318, , , , , ,19, , , , , , , , , , 
1702.56, , , , , , ,20, , , , , , , , , 
1702.796, , ,20, , , , , , , , , , , , , 
1703.436, , , , ,40, , , , , , , , , , ,25
1703.926, , , , , ,18, , , , , , , , , , 
1704.312, , , , , , ,20, , , , , , , , , 
1704.53, , ,22, , , , , , , , , , , , , 
1704.84, ,81, , , , , , , , , , , , , , 
1705.28, , , ,12, , , , , , , , , , , , 
1705.722, , , , , ,17, , , , , , , , , , 
1706.094, , , , , , ,19, , , , , , , ,63, 
1706.304, , ,23, , , , , , , , , , , , , 
1707.036, , , , , , , ,31, , , , , , , , 
1707.85, , , , , , ,19, , , , , , , , , 
1708.07, , ,25, , , , , , , , , , , , , 
1709.078, , , ,13, , , , ,76, , ,26, , , , 
1709.852, , ,27, , , , , , , , , , , , , 
1710.012, , , , , , , , , , , , , ,4, , 
1710.58, ,80, , , , , , , , , , , , , , 
1710.698, , , , , ,16, , , , , , , , , , 
1710.772, , , ,14, , , , ,75, , , , , , , 
1711.39, , , , , , ,19, , , , , , , ,62, 
1711.64, , ,28, , , , , , , , , , , , , 
1712.444, , , ,15,39,15, , , , , , , , , , 
1712.59, , , , , , , , , , , , , , , ,24
1713.184, , , , , , ,17, , , , , , , , , 
1713.412, , ,31, , , , , , , , , ,4, , , 
1714.22, , , ,16, ,14, , , , , , , , , , 
1714.926, ,81, , , , ,16, ,76, , , , , , , 
1715.13, , , , , , , , , , , , , ,3, , 
1715.2, , ,32, , , , , , , , , , , , , 
1715.992, , , ,17, ,13, , , , , , , , , , 
1716.95, , ,35, , , , ,30, , , , , , , , 
1717.646, , , , , ,12, , , , , , , , , , 
1718.072, , , , , , , , , , , , , , ,63, 
1718.69, , ,37, , , ,15, , , , , , , , , 
1719.346, , , , , ,11, , , , , , , , , , 
1719.662, , , , , , , , , , , , , ,2, , 
1719.68, , , ,19, , , , , , , , , , , , 
1720.152, , , , ,38, , , , , , , , , , , 
1720.464, , ,39, , , , , , , , , , , , , 
1721.254, , , , , , , , , , , , , , , ,23
1721.348, , , ,20, , , , , , , , , , , , 
1721.946, , , , ,39, , , , , , , , , , , 
1722.236, , ,41, , , , ,29, , , , , , , , 
1722.372, , , , , , ,14, , , , , , , , , 
1722.814, ,80, , , , , , , , , , , , , , 
1723.124, , , ,21, , , , , , , , ,3, , , 
1723.526, , , , , , , , , , , , , ,1, , 
1723.85, , ,43, , , , , , , , ,25, , , , 
1724.548, ,81, , , ,9, , , , , , , , , , 
1724.87, , , ,22, , , , , , , , , , , , 
1725.312, , , , , , , , , , , , , ,0, , 
1725.622, , ,45, , , , , , , , , , , , , 
1725.93, , , , , , ,13, , , , , , , , , 
1726.622, , , ,23, , , , , , , , , , , , 
1727.176, , , , , , , , ,77, , , , , , , 
1727.39, , ,47, , , , , , , , , , , , , 
1728.086, , , , ,38, , , , , , , , , , , 
1728.192, , , ,24, , , , , , , , , , , , 
1728.79, , , , , , , , ,76, , , , , , , 
1729.174, , ,49, , , , , , , , , , , , , 
1729.546, , , , , , , , , , , , , , , ,22
1729.842, , , , , ,7,12, , , , ,26, , , , 
1729.926, , , ,25, , , , , , , , , , , , 
1730.816, , ,52, , , , , , , , , , , , , 
1731.622, , , , , ,6, , , , , , , , , , 
1731.726, , , ,27, , , , , , , , , , , , 
1732.482, , ,54, , , , ,28, , , , , , , , 
1733.108, , , , , , , , , , , , ,2, , , 
1733.402, , , , , ,6, , , , , , , , , , 
1733.51, , , ,28, , ,11, , , , , , , , , 
1733.546, , , , , , , , ,77, , , , , , , 
1734.274, , ,55, , , , , , , , , , , , , 
1735.256, , , ,29, , , , , , , , , , , , 
1735.702, , , , , , , , , ,1, , , , , , 
1736.042, , ,57, ,37, , , , , , , , , , , 
1736.856, , , ,30, ,5, , , , , , , , , , 
1737.15, , , , , , ,10, , , , , , , , , 
1737.774, , , , , , , ,27, , , , , , , , 
1737.838, , ,59, , , , , , , , , , , , , 
1738.168, , , , , , , , ,76, , , , , , , 
1738.502, , , , , , , , , , , ,25, , , , 
1738.628, , , ,31, ,4, , , , , , , , , , 
1739.616, , ,61, , , , , , ,0, , , , , , 
1739.866, , , , , , , , ,77, , , , , , , 
1740.06, , , ,33, , , , , , , , , , , , 
1740.774, , , , , , ,9, , , , , , , , , 
1741.362, , ,64, , , , , , , , , , , , , 
1741.852, , , ,34, , , , , , , , , , , , 
1742.46, , , , , ,3, , , , , , , , , , 
1742.704, , , , , , , , , , , , , , , ,21
1743.004, , ,66, , , , ,26, , , ,26,1, , , 
1743.622, , , ,36, , , , , , , , , , , , 
1744.166, , , , ,36,2, , , , , , , , , , 
1744.47, ,82, , , , ,8, , , , , , , , , 
1744.646, , ,67, , , , , , , , , , , , , 
1745.346, , , ,37, , , , , , , , , , ,64, 
1745.838, , , , , ,1, , , , , , , , , , 
1746.208, ,81, , , , , , , , , , , , , , 
1746.348, , ,69, , , , , , , , , , , , , 
1746.862, , , , , , , , , , , , , , , ,20
1747.09, , , ,38, , , , , , , , , , ,63, 
1747.522, , , , , ,0, , , , , , , , , , 
1747.998, , ,70, , , , , , , , , , , , , 
1748.226, , , , , , ,7, , , , , , , , , 
1748.552, , , , , , , ,25, , , , , , , , 
1748.834, , , ,40, , , , , , , , , , , , 
1749.644, , ,72, , , , , , , , , , , , , 
1750.574, , , ,41, , , , , , , , , , , , 
1751.338, , ,73, , , , , , , , , , , , , 
1751.864, , , , , , ,6, , , , , , , , , 
1752.362, , , ,43, , , , , , , , , , , , 
1752.626, , , , ,35, , , , , , , , , , , 
1753.006, , , , , , , , , , , ,25, , , , 
1753.07, , ,75, , , , , , , , , , , , , 
1754.084, , , ,44, , , , , , , , ,0, , , 
1754.262, , , , , , , ,24, , , , , , , , 
1754.4, ,82, , , , , , , , , , , , , , 
1754.8, , ,76, , , , , , , , , , , , , 
1755.45, , , , , , ,5, , , , , , , , , 
1755.862, , , ,45, , , , , , , , , , , ,19
1756.472, , ,78, , , , , , , , , , , , , 
1757.566, , , ,48, , , , , , , , , , , , 
1758.25, , ,79, , , , , , , , , , , , , 
1758.302, , , , , , , , , , , ,26, , , , 
1759.26, , , ,49, , ,4, , , , , , , , , 
1759.406, ,81, , , , , , , , , , , , , , 
1759.82, , ,80, , , , ,23, , , , , , , , 
1760.564, , , , , , , , , , , , , , ,64, 
1761.006, , , ,51, , , , , , , , , , , , 
1761.236, , , , ,34, , , , , , , , , , , 
1761.33, , ,81, , , , , , , , , , , , , 
1762.502, , , ,52, , , , ,78, , , , , , , 
1762.846, , , , , , ,3, , , , , , , , , 
1763.102, , ,82, , , , , , , , , , , , , 
1764.074, ,82, , , , , , , , , , , , , , 
1764.276, , , ,54, , , , ,77, , , , , , , 
1764.634, , , , , , ,2, , , , , , , , , 
1764.874, , ,83, , , , , , , , , , , , , 
1765.132, , , , , , , , , , , , , , , ,18
1765.706, , , , , , , ,22, , , , , , , , 
1766.03, , , ,56, , , , , , , , , , , , 
1766.214, , , , , , , , , , , , , , ,63, 
1766.418, , , , , , ,1, , , , , , , , , 
1766.634, , ,84, , , , , , , , , , , , , 
1767.6, , , , , , , , , , , ,25, , , , 
1767.772, , , ,57, , , , , , , , , , , , 
1768.268, , ,85, , , , , , , , , , , , , 
1769.54, , , ,60, , , , , , , , , , , , 
1769.732, , , , , , , ,21, , , , , , , , 
1769.954, , ,86, , , , , , , , , , , , , 
1770.198, , , , ,33, , , , , , , , , , , 
1770.318, , , , , , ,0, , , , , , , , , 
1771.046, , , , , , , , ,78, , , , , , , 
1771.282, , , ,61, , , , , , , , , , , , 
1771.432, , , , , , , ,20, , , , , , , , 
1771.704, ,81,87, , , , , , , , , , , , , 
1772.004, , , , , , ,1, , , , , , , , , 
1772.78, , , , , , , , ,77, , , , , , , 
1773.078, , , ,64, , , , , , , , , , , , 
1773.492, ,82, , , , , , , , , , , , , , 
1773.798, , , , , , ,0, , , , , , , , , 
1774.678, , , , , , , , , , , , , , , ,17
1774.876, , , ,65, , , , , , , , , , , , 
1776.162, , ,88, , , , , , , , , , , , , 
1776.438, , , , , , , , , , , , , , , ,16
1776.628, , , ,66, , , , , , , , , , , , 
1777.66, , , , , , , ,19, , , , , , , , 
1778.262, , , ,69, , , , , , , , , , , , 
1778.86, , , , , , , , , , , , , , ,64, 
1779.384, , , , ,32, , , , , , , , , , , 
1779.71, , , , , , ,1, , , , , , , , , 
1779.966, , ,89, , , , , , , , , , , , , 
1780.06, , , ,70, , , , , , , , , , , , 
1780.476, , , , , , , , ,78, , , , , , , 
1781.486, , , , , , ,0, , , , , , , , , 
1781.718, , ,90, , , , , , , , , , , , , 
1781.826, , , ,73, , , , , , , , , , , , 
1782.178, , , , , , , , ,77, , , , , , , 
1782.73, , , , , , , , , , , ,24, , , , 
1783.206, , , , , , ,1, , , , , , , , , 
1783.318, , , ,74, , , , , , , , , , , , 
1783.81, , , , , , , ,18, , , , , , , , 
1784.412, , , , , , , , , , , , , , ,63, 
1784.568, , , , , , , , , , , , , , , ,15
1784.874, , , , , , ,0, , , , , , , , , 
1785.102, , , ,76, , , , , , , , , , , , 
1785.93, ,81,90, , , , , , , , , , , , , 
1786.858, , , ,78, , , , , , , , , , , , 
1786.992, , , , , , , , , , , ,25, , , , 
1787.674, , ,91, , , , , , , , , , , , , 
1788.65, , , ,79, , , , , , , , , , , , 
1788.704, , , , ,31, , , , , , , , , , , 
1789.472, , ,92, , , , , , , , , , , , , 
1790.076, , , , , , , ,17, , , , , , , , 
1790.358, , , ,82, , , , , , , , , , , , 
1791.354, , , , , , ,1, , , , , , , , , 
1792.116, , , ,83, , , , , , , , , , , , 
1793.086, , , , , , ,0, , , , , , , , , 
1793.504, ,82, , , , , , , , , , , , , , 
1793.878, , , ,85, , , , , , , , , , , , 
1794.746, , , , , , , , , , , , , , , ,14
1794.862, , , , , , ,1, , , , , , , , , 
1795.244, ,81, , , , , , , , , , , , , , 
1795.582, , , ,87, , , , , , , , , , , , 
1796.388, , , , , , ,0,16, , , , , , , , 
1797.226, , , ,88, , , , , , , , , , , , 
1797.88, , ,93, , , , , , , , ,24, , , , 
1798.058, , , , , , ,1, , , , , , , , , 
1798.61, , , , ,30, , , , , , , , , , , 
1798.998, , , ,91, , , , , , , , , , , , 
1799.524, , , , , , , , , , , , , , ,64, 
1800.306, , , , , , , , ,76, , , , , , , 
1800.734, , , ,92, , , , , , , , , , , , 
1801.32, , , , , , , , , , , , , , ,63, 
1801.878, , , , , , ,0, , , , , , , , , 
1802.062, , , , , , , , ,77, , , , , , , 
1802.144, , , ,94, , , , , , , , , , , , 
1802.982, , , , , , , ,15, , , , , , , , 
1803.388, ,82, , , , , , , , , , , , , , 
1803.756, , , ,95, , , , , , , , , , , , 
1805.102, , , , , , , , , , , , , , , ,13
1805.478, , , ,98, , , , , , , , , , , , 
1807.08, , ,94, , , , , , , , , , , , , 
1807.13, , , ,99, , , , , , , , , , , , 
1808.12, ,81, , , , , , , , , , , , , , 
1808.714, , , , ,29, , , , , , , , , , , 
1809.24, , , , , , , , ,76, , , , , , , 
1809.798, , , , , , , ,14, , , , , , , , 
1810.71, , , ,100, , , , , , , , , , , , 
1813.398, ,82, , , , , , , , , , , , , , 
1813.612, , , , , , , , , , , ,23, , , , 
1815.396, , , , , , , , ,77, , ,24, , , , 
1816.032, , , , , , , , , , , , , , , ,12
1816.524, , , , , , , ,13, , , , , , , , 
1817.16, , , , , , , , ,76, , , , , , , 
1819.066, , , , , , , , , , , ,25, , , , 
1819.158, , , , ,28, , , , , , , , , , , 
1820.598, ,81, , , , , , , , , , , , , , 
1821.066, , , , , , , , , , , , , , ,62, 
1822.336, ,82, , , , , , , , , , , , , , 
1822.758, , , , , , , , , , , , , , ,63, 
1823.75, , , , , , , ,12, , , , , , , , 
1825.532, , , , , , , , , , , , , , , ,11
1827.154, , , , , , , , ,75, , , , , , , 
1827.318, , , , , , , , , , , , , , , ,10
1828.832, , , , , , , , ,76, , ,24, , , , 
1829.958, , , , ,27, , , , , , , , , , , 
1830.934, , , , , , , ,11, , , , , , , , 
1833.302, , , , , , ,1, , , , , , , , , 
1834.998, , , , , , ,0, , , , , , , , , 
1836.272, , , , , , , , ,75, , , , , , , 
1837.484, , ,94, , , , , , , , , , , , , 
1838.31, , , , , , , ,10, , , , , , , , 
1838.964, , , , , , , , , , , , , , , ,9
1839.582, , , , , , , , , , , , , , ,62, 
1841.092, , , , ,26, , , , , , , , , , , 
1843.31, ,83, , , , , , , , , , , , , , 
1845.078, ,82, , , , , , , , , , , , , , 
1845.35, , , , , , , , ,74, , , , , , , 
1845.798, , , , , , , ,9, , , , , , , , 
1849.274, , ,94, , , , , , , , , , , , , 
1850.414, , , , , , , , ,75, , , , , , , 
1851.134, , , , , , , , , , , , , , , ,8
1852.858, , , , ,25, , , , , , , , , , , 
1853.204, , ,94, , , , , , , , , , , , , 
1853.302, ,83, , , , , , , , , , , , , , 
1853.832, , , , , , , ,8, , , , , , , , 
1854.632, , , , , , , , ,74, , , , , , , 
1857.134, , ,94, , , , , , , , , , , , , 
1857.68, ,82, , , , , , , , , , , , , , 
1858.476, , , , , , , , , , , , , , ,61, 
1859.814, , , , , , ,1, , , , , , , , , 
1859.93, , , , , , , , , , , ,23, , , , 
1860.198, , , , , , , , , , , , , , ,62, 
1860.918, , ,95, , , , , , , , , , , , , 
1861.528, , , , , , ,0, , , , , , , , , 
1861.642, , , , , , , ,7, , , , , , , , 
1862.712, , ,94, , , , , , , , , , , , , 
1863.772, ,83, , , , , , , , , , , , , , 
1863.798, , , , , , , , , , , , , , , ,7
1863.93, , , , , , , , ,73, , , , , , , 
1864.434, , ,95, , , , , , , , , , , , , 
1864.878, , , , ,24, , , , , , , , , , , 
1867.764, , ,94, , , , , , , , , , , , , 
1869.926, , , , , , , ,6, , , , , , , , 
1870.234, ,82, , , , , , , , , , , , , , 
1871.208, , , , , , ,1, , , , , , , , , 
1871.374, , ,95, , , , , , , , , , , , , 
1872.648, , , , , , , , , , , ,24, , , , 
1872.98, , , , , , ,0, , , , , , , , , 
1873.158, , ,94, , , , , , , , , , , , , 
1873.368, , , , , , , , ,72, , , , , , , 
1874.284, ,83, , , , , , , , , , , , , , 
1874.352, , , , , , , , , , , ,23, , , , 
1874.816, , ,95, , , , , , , , , , , , , 
1876.968, , , , , , , , , , , , , , , ,6
1877.208, , , , , , , , , , , , , , ,61, 
1877.478, , , , ,23, , , , , , , , , , , 
1878.464, , ,94, , , , ,5, , , , , , , , 
1880.132, , ,95, , , , , , , , , , , , , 
1882.728, ,82, , , , , , ,71, , , , , , , 
1883.678, , ,94, , , , , , , , , , , , , 
1884.518, ,83, , , , , , , , , , , , , , 
1885.44, , ,95, , , , , , , , , , , , , 
1886.512, , , , , , , , ,72, , , , , , , 
1887.056, , , , , , , ,4, , , , , , , , 
1888.998, , ,94, , , , , , , , , , , , , 
1890.71, , , , ,22, , , , , , , , , , ,5
1890.79, , ,95, , , , , , , , , , , , , 
1892.112, , , , , , , , , , , ,22, , , , 
1892.504, , ,94, , , , , ,71, , , , , , , 
1893.864, , , , , , , , , , , ,23, , , , 
1893.972, , , , , , ,1, , , , , , , , , 
1894.278, , ,95, , , , , , , , , , , , , 
1895.712, , , , , , ,0, , , , , , , , , 
1895.97, , , , , , , ,3, , , , , , , , 
1896.214, , , , , , , , , , , , , , ,60, 
1897.406,55, , , , , , , , , , , , , , , 
1898.158, , ,95, , , , , , , , , , , , , 
1901.27,55, , , , , , , , , , ,24, , , , 
1902.192, , , , , , , , ,70, , , , , , , 
1904.358, , , , ,21, , , , , , , , , , , 
1905.134,55, , , , , , , , , , , , , , , 
1905.414, , , , , , , ,2, , , , , , , , 
1905.628, , , , , , , , , , , , , , , ,4
1907.91, , , , , , , , , , , ,23, , , , 
1908.438, ,82, , , , , , , , , , , , , , 
1909.1, , , , , , ,1, , , , , , , , , 
1910.844, , , , , , ,0, , , , , , , , , 
1912.038, , , , , , , , ,69, , , , , , , 
1912.428, , ,95, , , , , , , , , , , , , 
1914.774, , , , , , , ,1, , , , , , , , 
1915.788, , , , , , , , , , , , , , ,59, 
1916.726,55, , , , , , , , , , , , , , , 
1917.394, ,83, , , , , , , , , , , , , , 
1918.926, , , , ,20, , , , , , , , , , , 
1920.462,56, , , , , ,0, , , , , , , , , 
1921.5, ,82, , , , , , , , , , , , , ,3
1921.852, , , , , , , , ,68, , , , , , , 
1922.246,55, , , , , , , , , , , , , , , 
1923.992,56, , , , , , , , , , , , , , , 
1924.28, , , , , , ,1, , , , ,22, , , , 
1924.67, , , , , , , ,0, , , , , , , , 
1925.746,55, , , , , , , , , , , , , , , 
1925.976, , , , , , ,0, , , , , , , , , 
1927.424,56, , , , , ,1, , , , , , , , , 
1928.378, ,83, , , , , , , , , , , , , , 
1929.184,55, , , , , ,0, , , , , , , , , 
1929.84, , , , , , , , , , , ,23, , , , 
1930.982,56, , , , , ,1, , , , , , , , , 
1932.024, , , , , , , , ,67, , , , , , , 
1932.764,55, , , , , , , , , , , , , , , 
1934.088, , , , ,19, , , , , , , , , , , 
1934.488,56, , , , , , , , , , , , , , , 
1934.646, ,82, , , , ,1, , , , , , , , , 
1935.544, , , , , , , , , , , , , , ,58, 
1936.122,55, , , , , , , , , , , , , , , 
1936.336, , , , , , ,0, , , , , , , , , 
1938.064, , , , , , ,1, , , , , , , , ,2
1939.686,56, , , , , , , , , , , , , , , 
1939.822, ,83, , , , , , , , , , , , , , 
1940.838, , , , , , , , , , , ,22, , , , 
1941.414,55, , , , , , , , , , , , , , , 
1942.284, , , , , , , , ,66, , , , , , , 
1942.998,56, , , , , , , , , , , , , , , 
1944.704,55, , , , , , , , , , , , , , , 
1946.214,56, , , , , , , , , , , , , , , 
1947.862,55,82, , , , , , , , , , , , , , 
1948.4, , , , , , ,0, , , , , , , , , 
1949.538,56,83, , , , , , , , , , , , , , 
1950.014, , , , ,18, , , , , , , , , , , 
1950.198, , , , , , ,1, , , , , , , , , 
1952.764, , , , , , , , ,65, , , , , , , 
1955.52, , , , , , , , , , , , , , ,57,1
1955.958, , , , , , ,0, , , , , , , , , 
1957.688, , , , , , ,1, , , , , , , , , 
1959.75, , , , , , , , , , ,4, , , , , 
1963.246, , , , , , , , ,64, , , , , , , 
1963.466, , , , , , ,0, , , , , , , , , 
1964.642,56, , , , , , , , , , , , , , , 
1965.128, , , , , , ,1, , , , , , , , , 
1966.882, , , , ,17, , , , , , , , , , , 
1970.566, , , , , , , , , , , ,23, , , , 
1971.104, , , , , , ,0, , , , , , , , , 
1972.816, , , , , , ,1, , , , , , , , , 
1973.958, , , , , , , , ,63, , , , , , ,0
1974.374, , , , , , , , , , , ,22, , , , 
1976.048, , , , , , , , , , , , , , ,56, 
1978.55, , , , , , ,0, , , , , , , , , 
1980.274, , , , , , ,1, , , , , , , , , 
1984.344, , , , ,16, , , , , , , , , , , 
1985.084, , , , , , , , ,62, , , , , , , 
1985.978, , , , , , ,0, , , , , , , , , 
1987.104, ,83, , , , , , , , , , , , , , 
1987.65, , , , , , ,1, , , , , , , , , 
1991.436, , , , , , ,1, , , , , , , , , 
1991.568, , , , , , , , , , , ,21, , , , 
1993.08, , , , , , ,0, , , , ,22, , , , 
1994.838, , , , , , ,1, , , , , , , , , 
1996.198, , , , , , , , ,61, , , , , , , 
1996.616, , , , , , , , , , , , , , ,55, 
1999.008, , , , , , ,1, , , , , , , , , 
1999.496, ,84, , , , , , , , , , , , , , 
2000.6, , , , , , ,0, , , , , , , , , 
